stations,n,kim,hub,sch,ley,logbox,l.kim,l.hub,l.sch,l.ley,l.logbox,u.kim,u.hub,u.sch,u.ley,u.logbox
USC00087205,42876.6667,3868,4024.3333,2938,3016.3333,0,-4.2711,-4.7761,-4.7682,-4.56,-27.1375,4.2546,3.7018,4.712,4.897,27.3861
USC00087851,45486,3823.6667,4071.3333,2910,2975,0,-4.3727,-4.9646,-4.8826,-4.5842,-26.2459,4.2405,3.6247,4.6948,4.9487,26.4862
USC00087886,36916.6667,2532.3333,2829,1865.3333,1986.6667,0,-3.9203,-4.6712,-4.3823,-3.9733,-21.6886,3.6685,2.983,4.056,4.3871,21.936
USC00088824,45807.3333,3810,4017.6667,2904,2952,0,-4.1646,-4.6453,-4.6488,-4.4449,-24.8471,4.1282,3.6063,4.5724,4.7661,25.0789
USC00088942,39286,3143.6667,3248.6667,2371.6667,2409,0,-4.3351,-4.6979,-4.8357,-4.7005,-22.6692,4.3733,3.9472,4.8476,4.9736,22.8836
USC00089566,21806,1471,1570,1049.6667,1090.3333,0,-5.521,-6.0748,-6.1549,-5.7043,-27.9879,5.076,4.4742,5.6285,5.9864,28.0882
USC00090140,42695.6667,2102.6667,2359.6667,1385.3333,1466,0,-6.5358,-7.2255,-7.2844,-6.6868,-29.8509,5.9008,5.1594,6.5446,6.9884,29.9183
USC00090219,15362.6667,585,673.3333,364.6667,384.6667,0,-7.2101,-7.9258,-8.0341,-7.4194,-25.6808,6.4903,5.7107,7.2001,7.7193,25.7258
USC00090253,35459.3333,1549.3333,1723,988.3333,1017.3333,0,-6.5191,-7.188,-7.2653,-6.8338,-27.763,6.0741,5.3402,6.7377,7.1271,27.8717
USC00090430,27533.3333,803.3333,941.3333,480.6667,500.3333,0,-6.932,-7.6386,-7.7239,-7.2372,-23.6775,6.3952,5.6162,7.0954,7.519,23.7547
USC00090979,34592.6667,1764.3333,1945.6667,1182.6667,1226.3333,0,-6.3378,-6.9623,-7.0638,-6.6184,-27.8587,5.914,5.2221,6.5596,6.9118,27.9728
USC00091340,36828,1484.6667,1598.3333,920,987,0,-6.0629,-6.6662,-6.7577,-6.4183,-23.5054,5.7867,5.1163,6.4185,6.7057,23.6519
USC00091500,29284.6667,1568.3333,1750.3333,1034.3333,1095,0,-6.2262,-6.8934,-6.9407,-6.3924,-29.6497,5.6576,4.9453,6.2736,6.7038,29.7411
USC00091640,29567.6667,1209.6667,1387.6667,788,790.6667,0,-6.6732,-7.3082,-7.4342,-6.8625,-25.276,5.9788,5.2886,6.6341,7.1117,25.2893
USC00091665,22086,937.3333,1055,605.3333,622.3333,0,-6.8459,-7.5385,-7.6274,-7.1045,-26.5404,6.2798,5.5274,6.9676,7.3754,26.602
USC00091732,29933.6667,1207.3333,1407.6667,798.3333,783,0,-7.166,-7.8981,-7.9836,-7.3015,-26.8115,6.3184,5.5368,7.0104,7.5773,26.8064
USC00091982,43388.3333,1481,1709.6667,908.3333,960.3333,0,-6.624,-7.2624,-7.3818,-6.9125,-24.604,6.1242,5.4197,6.7936,7.2014,24.6957
USC00092266,28924.3333,1323.6667,1506.6667,863,898.3333,0,-6.4918,-7.1979,-7.2357,-6.6638,-27.2272,5.8543,5.0987,6.4926,6.9687,27.2966
USC00092283,35797,1088.6667,1281.3333,649,705,0,-7.0487,-7.8061,-7.855,-7.2982,-25.0094,6.4673,5.6515,7.174,7.6067,25.0954
USC00092318,33821.6667,1183.6667,1354.3333,742.6667,750,0,-6.8875,-7.5221,-7.6735,-7.1942,-25.3807,6.339,5.6245,7.0336,7.4623,25.4447
USC00092450,26510,1335.3333,1468,876.6667,916.3333,0,-6.2479,-6.8524,-6.964,-6.5531,-26.7494,5.855,5.1761,6.4939,6.8496,26.8736
USC00092475,37787,1309,1485.6667,809,858.6667,0,-6.8362,-7.5635,-7.6193,-7.1426,-24.9649,6.352,5.5575,7.0453,7.4621,25.0835
USC00092783,27885.3333,1394.6667,1535,910.3333,929.6667,0,-6.3883,-6.9243,-7.1182,-6.6885,-28.2834,5.9242,5.3043,6.5727,6.9502,28.3637
USC00092839,34677.3333,1257.3333,1487.3333,788,819.6667,0,-7.1435,-7.8028,-7.958,-7.3754,-26.5843,6.4564,5.7219,7.1644,7.6394,26.6105
USC00092966,41110.3333,1691,1896.6667,1077,1125.6667,0,-6.6406,-7.3483,-7.4017,-6.9269,-27.7684,6.1619,5.3963,6.8341,7.2424,27.8854
USC00093060,29303.3333,922.6667,1155.3333,569.6667,583.3333,0,-7.1532,-7.9286,-7.9701,-7.3384,-25.5635,6.3824,5.5637,7.0808,7.626,25.5864
USC00093271,32833.3333,1157.3333,1343.6667,707,778.3333,0,-7.2439,-8.0351,-8.0745,-7.4872,-27.9432,6.6405,5.7894,7.3642,7.8388,28.056
USC00093386,29725.3333,1351,1516,883,914.3333,0,-6.4134,-7.063,-7.1494,-6.7071,-28.0585,5.9809,5.2636,6.6324,7.0295,28.1922
USC00093506,16700.3333,713.3333,805.3333,449,458,0,-6.6068,-7.1861,-7.3607,-6.9263,-25.446,6.1359,5.4751,6.8085,7.1824,25.5204
USC00093621,42656,1274.6667,1460.3333,767.3333,802.6667,0,-6.9694,-7.6475,-7.766,-7.2419,-24.5932,6.3833,5.631,7.0816,7.534,24.6657
USC00093754,38900.3333,1607.6667,1811,1009.3333,1047,0,-6.6982,-7.3654,-7.4644,-6.9875,-27.3315,6.2009,5.4699,6.8788,7.2794,27.4261
USC00094133,37955.3333,1167.6667,1337.3333,690,725.3333,0,-6.7861,-7.4355,-7.5609,-7.0908,-23.5427,6.2615,5.5415,6.9474,7.3597,23.6133
USC00094170,40536.3333,1569.3333,1766.3333,987.6667,1015.3333,0,-6.789,-7.3908,-7.5629,-7.058,-25.9917,6.2075,5.526,6.8886,7.3051,26.0317
USC00094941,29592.6667,1033.6667,1239,648.6667,668.3333,0,-7.2537,-7.9973,-8.0821,-7.4213,-25.6539,6.4694,5.673,7.1773,7.7131,25.6766
USC00094949,25251,1072.3333,1262,673.6667,698.3333,0,-6.8861,-7.6268,-7.6731,-6.9995,-26.1908,6.0988,5.3131,6.7654,7.2876,26.21
USC00095314,40869,1481.6667,1685.3333,897.6667,926.6667,0,-6.988,-7.6388,-7.7856,-7.2899,-26.4212,6.4196,5.6902,7.123,7.5619,26.483
USC00095394,23234.3333,1233.3333,1375.6667,858.6667,864,0,-6.1448,-6.7318,-6.8483,-6.4824,-27.1902,5.7824,5.1251,6.4142,6.7612,27.3088
USC00095874,40115.6667,1336,1519.6667,823.6667,824.3333,0,-7.13,-7.7311,-7.9414,-7.4282,-25.7417,6.5057,5.8173,7.2208,7.6637,25.7623
USC00095882,32995,1125,1303.3333,670.3333,693.6667,0,-7.2158,-7.936,-8.0401,-7.4964,-27.6974,6.6023,5.8088,7.3249,7.7907,27.7647
USC00095988,37600,1362.6667,1536,832,880.6667,0,-6.6454,-7.2497,-7.4041,-6.9452,-24.9544,6.1685,5.4861,6.8443,7.2083,25.0325
USC00096335,40449.6667,1512.3333,1756.6667,957.3333,987.6667,0,-6.9552,-7.6821,-7.752,-7.2151,-27.8558,6.3776,5.5829,7.0734,7.5383,27.9538
USC00097276,36720,2025.3333,2245,1357.3333,1432.6667,0,-6.192,-6.9158,-6.9044,-6.3848,-30.4541,5.6981,4.9338,6.3169,6.7267,30.587
USC00097600,43891,1568,1777.6667,987,987,0,-7.1054,-7.7081,-7.9145,-7.3432,-24.9918,6.4119,5.7246,7.1161,7.5869,25.0012
USC00097777,22481.3333,813,953,504.6667,511.3333,0,-7.1101,-7.784,-7.9205,-7.3816,-26.6082,6.4699,5.7205,7.1798,7.6385,26.6408
USC00098535,42548,1688.6667,1872.6667,1068,1097.3333,0,-6.7326,-7.2732,-7.5003,-7.0609,-26.5074,6.2503,5.6229,6.936,7.311,26.5745
USC00098666,32620,1654.3333,1821.6667,1113.6667,1168.6667,0,-6.13,-6.8166,-6.8356,-6.4062,-27.6774,5.7644,5.0205,6.3904,6.7501,27.8439
USC00098703,35769,1741.6667,1979.6667,1133,1194,0,-6.5889,-7.4031,-7.3469,-6.7094,-30.9572,5.9036,5.0796,6.5442,7.0724,31.0581
USC00098740,39192,1102.3333,1296.3333,634.3333,667.3333,0,-7.0464,-7.7347,-7.8514,-7.3616,-24.0941,6.5178,5.7524,7.2313,7.6499,24.1782
USC00098974,18863.6667,1036.6667,1119.6667,699,730,0,-6.0468,-6.6959,-6.7414,-6.2745,-28.4341,5.5896,4.8866,6.1977,6.5886,28.5553
USC00099141,35367,1181.6667,1375.3333,713.3333,732,0,-7.1415,-7.7859,-7.9557,-7.4716,-26.0853,6.5989,5.8705,7.3231,7.7326,26.1454
USC00099157,40371.3333,1179.6667,1406.6667,712,741.6667,0,-7.3121,-7.9909,-8.1463,-7.5917,-25.5397,6.6634,5.9024,7.3938,7.8699,25.5862
USC00099186,39601.6667,1829.3333,2061,1169.6667,1237.3333,0,-6.6469,-7.3574,-7.4084,-6.8717,-29.3402,6.0831,5.3231,6.7467,7.1827,29.4325
USC00099194,30186.6667,1137.3333,1256.6667,710.3333,723,0,-6.8691,-7.4184,-7.6504,-7.168,-24.8335,6.2688,5.6393,6.9583,7.3876,24.848
USC00099291,38638.6667,1474.3333,1752.6667,937.3333,940,0,-6.9442,-7.7041,-7.7383,-7.1242,-26.1876,6.2069,5.3991,6.885,7.4228,26.2272
USC00100010,38280,643,722,367.6667,401.3333,0,-7.9435,-8.621,-8.8497,-8.4579,-21.7491,7.5675,6.7957,8.3977,8.7606,21.882
USC00100227,35662.3333,646.6667,702.3333,376,385,0.3333,-7.6487,-8.1164,-8.5172,-8.317,-20.072,7.498,6.9504,8.3253,8.5347,20.1976
USC00100375,30340.3333,581,606,328.6667,345.6667,0,-7.3114,-7.8228,-8.1431,-7.8512,-20.2583,7.0747,6.4627,7.8535,8.0872,20.3761
USC00100470,42298.3333,973.3333,1059.6667,572.6667,640,0,-7.4418,-8.3077,-8.2971,-7.8468,-24.7535,7.0986,6.1636,7.8711,8.2434,24.9651
USC00100915,38849,741.6667,805.6667,439.3333,461.6667,0,-7.5654,-8.1518,-8.4273,-8.1247,-22.0944,7.3294,6.6464,8.135,8.3903,22.2346
USC00101002,26769.3333,395.3333,430.3333,216,223,0,-7.4242,-7.8495,-8.2663,-8.0365,-18.5446,7.2362,6.7112,8.0355,8.2304,18.643
USC00101079,31692.3333,627.3333,647.6667,402.3333,411.3333,2.3333,-6.7696,-7.0939,-7.5381,-7.3658,-16.6364,6.6571,6.2424,7.3917,7.5565,16.7513
USC00101408,41725.3333,755.3333,823.3333,468.3333,493.3333,0.3333,-7.2791,-7.7748,-8.1072,-7.8284,-18.7924,7.0348,6.4543,7.8092,8.0635,18.9076
USC00101663,29123,655,732,400,421.3333,0,-7.649,-8.3276,-8.5221,-8.0799,-21.2603,7.1839,6.4129,7.9714,8.3793,21.3685
USC00101956,35934.3333,588.3333,603,349.6667,351,4.6667,-6.9457,-7.146,-7.7299,-7.6183,-15.1859,6.8644,6.5996,7.6263,7.7364,15.2541
USC00102187,30445,431.6667,455.6667,244,260,0.3333,-7.3567,-7.8777,-8.194,-7.8991,-18.7766,7.101,6.4752,7.8823,8.1435,18.896
USC00102676,35627.3333,819.6667,922.6667,477.6667,530.6667,0,-8.271,-9.1219,-9.2189,-8.7103,-26.6509,7.8203,6.8862,8.6738,9.1035,26.8332
USC00102942,40144,548,556.6667,287,289.3333,0,-7.3109,-7.3803,-8.1317,-8.0912,-16.5477,7.2853,7.171,8.0986,8.1325,16.5723
USC00103297,35680.3333,766.6667,829.6667,443.6667,467,0,-7.4655,-7.9746,-8.3143,-8.0037,-21.0583,7.1729,6.5728,7.9629,8.2373,21.1603
USC00103448,32758.6667,565.3333,631.3333,322,346.6667,0,-6.9187,-7.5836,-7.709,-7.3165,-19.1374,6.5164,5.7754,7.2301,7.5974,19.2476
USC00103554,14196,273,306.6667,175,187.3333,0.6667,-7.5551,-8.351,-8.4203,-7.9642,-20.4569,7.1111,6.2383,7.8878,8.3102,20.6054
USC00103631,33423.6667,515.6667,544.6667,290,300.6667,0.3333,-7.1022,-7.377,-7.905,-7.7164,-17.4019,6.9238,6.5646,7.6913,7.8538,17.4603
USC00103732,38901.6667,788.3333,889.6667,442.6667,504.3333,0,-7.838,-8.7609,-8.7377,-8.218,-24.7224,7.3649,6.3854,8.1671,8.6159,24.9026
USC00103760,30899.3333,481,489.6667,268.6667,269.6667,0.3333,-7.1962,-7.2848,-8.0054,-7.9158,-17.2129,7.1222,6.9742,7.916,7.9795,17.2422
USC00103771,33151.3333,439,445.3333,252.6667,251.3333,5.6667,-7.9916,-8.158,-8.8925,-8.8236,-16.8478,7.9715,7.7484,8.8577,8.9338,16.9253
USC00104140,34829.6667,558.3333,616.3333,320.6667,336,0,-7.4158,-7.9364,-8.2594,-7.9451,-19.2588,7.1214,6.4981,7.9053,8.1829,19.3635
USC00104295,26852.6667,331.3333,361.6667,171,180.6667,0,-8.5591,-8.9972,-9.5285,-9.2336,-20.8463,8.2657,7.7222,9.1798,9.4337,20.923
USC00104384,18099.6667,383.3333,411,228.3333,230.6667,0.3333,-7.6158,-8.0772,-8.479,-8.1738,-19.9551,7.275,6.7356,8.0788,8.3634,20.0121
USC00104442,35607.3333,479.3333,533.3333,267.6667,297,0,-7.6376,-8.4071,-8.5109,-8.076,-20.6539,7.2464,6.3936,8.0393,8.4027,20.8011
USC00104670,35915,405,423.3333,209.3333,222.3333,0,-7.9052,-8.3672,-8.802,-8.5696,-19.0885,7.7088,7.1492,8.5601,8.7793,19.1967
USC00104831,40559.3333,637.6667,669.3333,354.3333,357.3333,1.3333,-7.4703,-7.6391,-8.3128,-8.1833,-17.4152,7.3531,7.1248,8.1701,8.293,17.4682
USC00105275,36633.6667,984.6667,1111.3333,613,664.3333,0,-7.3522,-8.2127,-8.1952,-7.6929,-23.8076,6.886,5.9778,7.6369,8.0487,23.9579
USC00105462,35283.6667,606.6667,700.6667,335.6667,389.3333,0,-7.2944,-8.0236,-8.1285,-7.6859,-20.9715,6.8676,6.0511,7.6188,7.9994,21.1
USC00105708,35966.6667,516,561.3333,274,307,0.3333,-7.8084,-8.5463,-8.7,-8.3146,-21.3219,7.468,6.6371,8.2866,8.6269,21.471
USC00106152,45444.3333,648.6667,653,380.6667,375,8,-7.4643,-7.4482,-8.3027,-8.3568,-15.8466,7.6129,7.6161,8.4624,8.4049,15.9199
USC00106174,34876.3333,404.6667,423,202,205.6667,0,-7.913,-8.1603,-8.8057,-8.6511,-17.6524,7.7689,7.4455,8.6318,8.7732,17.7079
USC00106388,35021,741.6667,768,465.6667,482,0.6667,-7.6491,-8.074,-8.5189,-8.2924,-20.6266,7.4996,6.9707,8.3258,8.5326,20.7693
USC00106424,23516.6667,328.6667,337.3333,193,196.6667,3.3333,-7.7148,-7.8626,-8.5851,-8.4951,-16.0331,7.6656,7.4607,8.5171,8.6145,16.1103
USC00106542,45386.6667,493.3333,531,241.3333,270.6667,0,-8.3834,-9.0478,-9.3388,-8.9248,-21.5322,7.9901,7.2068,8.8677,9.2259,21.6597
USC00106586,13825.6667,192,204.3333,105.3333,108,3.6667,-7.1389,-7.5367,-7.9491,-7.6791,-15.3141,6.899,6.4005,7.6604,7.8756,15.4015
USC00106891,43364,660,678.6667,372.3333,378,0.3333,-6.7674,-7.0242,-7.5317,-7.3882,-15.9415,6.641,6.306,7.3778,7.5075,15.9994
USC00107208,12004,135.6667,148.6667,66.6667,70,0,-8.7573,-9.2406,-9.7491,-9.432,-19.7277,8.3859,7.7916,9.3133,9.636,19.7878
USC00107264,44550,1021.3333,1018.3333,651.6667,655.6667,7.3333,-6.587,-6.7361,-7.3321,-7.2945,-15.9355,6.6573,6.4604,7.3948,7.4332,16.0572
USC00107301,34157,576.3333,576.3333,349.3333,351.6667,6.6667,-7.1808,-7.3051,-7.9906,-7.944,-15.3678,7.2012,7.0328,8.0015,8.0496,15.4521
USC00107386,42156.6667,852.3333,909,536.6667,560.3333,3.6667,-6.6686,-7.1402,-7.4293,-7.1758,-17.0442,6.4729,5.9022,7.1835,7.4278,17.1843
USC00107673,36853.6667,439,484.6667,242,263.3333,0,-8.0574,-8.7009,-8.9755,-8.5905,-19.5156,7.7094,6.9568,8.5564,8.8766,19.6432
USC00107706,29170.6667,352.6667,367.6667,188.3333,190.6667,0.3333,-7.214,-7.5342,-8.0299,-7.8409,-17.1102,7.054,6.6438,7.8355,7.989,17.1813
USC00108022,27987.6667,563.3333,616,317.3333,352.3333,0,-7.9351,-8.6587,-8.8425,-8.409,-23.2985,7.5339,6.7125,8.3583,8.7488,23.4531
USC00108062,42015.3333,733,739.3333,439.3333,448.6667,2,-6.8986,-7.137,-7.6793,-7.5499,-16.29,6.824,6.5131,7.5795,7.701,16.3847
USC00108137,37244.3333,729.6667,738,445.6667,450.6667,3.6667,-6.656,-6.8496,-7.4081,-7.3594,-15.6069,6.6931,6.4411,7.4354,7.4837,15.7094
USC00108380,36671.6667,377.6667,411.3333,187.6667,216.6667,0,-8.1222,-8.7502,-9.0468,-8.6896,-20.0329,7.7964,7.0547,8.6538,8.9641,20.1573
USC00108676,19743.6667,736,783.3333,482.3333,481.6667,0,-8.3932,-8.9816,-9.3484,-8.9819,-25.0017,8.0257,7.3545,8.9087,9.2588,25.1175
USC00108818,25451.6667,606.3333,670,368.6667,400,0,-7.7459,-8.486,-8.6322,-8.232,-23.4174,7.3967,6.5696,8.2057,8.573,23.5858
USC00109560,18484,405.6667,466.6667,251.6667,287,0.3333,-7.9513,-8.9391,-8.8664,-8.2613,-22.7572,7.4161,6.3794,8.2214,8.7062,22.9571
USC00109638,32499.6667,499,509.3333,271.3333,279,0.3333,-6.7495,-6.9805,-7.5126,-7.3631,-16.385,6.6314,6.3326,7.3663,7.4976,16.4564
USC00110055,25744.3333,548.3333,637,305.6667,319.6667,0,-9.294,-9.9837,-10.3504,-9.8942,-26.1324,8.7736,7.9487,9.7399,10.1783,26.2153
USC00110072,42453,721.6667,779,378.6667,380.3333,0,-9.7376,-10.1147,-10.8377,-10.5612,-24.026,9.4189,8.92,10.4633,10.7402,24.0807
USC00110187,40852,978,1130.6667,561.3333,597,0,-9.0345,-9.825,-10.0629,-9.4131,-27.2676,8.2785,7.3744,9.1883,9.7169,27.3065
USC00110203,29843.3333,376,386.3333,178.3333,176.3333,0,-9.7738,-9.8674,-10.8714,-10.7369,-20.9131,9.5712,9.4248,10.6392,10.7981,20.9083
USC00110338,44346.3333,624,640,332,329.3333,0.3333,-9.6217,-9.7749,-10.7035,-10.5632,-21.2104,9.4431,9.2202,10.4955,10.647,21.2286
USC00111265,40900,751,879.3333,418.6667,408.6667,0,-9.6169,-10.1798,-10.7047,-10.172,-24.555,8.9082,8.2092,9.8943,10.3728,24.5284
USC00111280,41892.6667,744.3333,842.6667,399,399.6667,0,-9.9343,-10.5435,-11.0594,-10.5981,-24.8692,9.3558,8.6036,10.3902,10.83,24.8985
USC00111329,11125.3333,195.6667,214.3333,100.3333,101,0,-9.4864,-9.9294,-10.5584,-10.26,-21.9161,9.1061,8.5379,10.1155,10.4399,21.9559
USC00111436,43065.6667,745.3333,807.3333,387.3333,402.6667,0,-9.7663,-10.2076,-10.8703,-10.5277,-24.0349,9.3549,8.7791,10.3916,10.7176,24.0744
USC00112140,41823.6667,703.3333,745.6667,375.6667,377,0,-9.7216,-10.05,-10.8174,-10.5079,-22.5563,9.3217,8.8776,10.3578,10.6417,22.5566
USC00112193,45379.6667,760.3333,840.3333,386.3333,389,0,-9.8487,-10.3485,-10.9625,-10.5786,-23.6143,9.3751,8.7361,10.4135,10.7777,23.6452
USC00112348,44579.3333,654,700,336.3333,335.6667,0,-9.8664,-10.123,-10.9782,-10.7429,-22.8671,9.574,9.2142,10.6386,10.8724,22.8912
USC00112483,43426,879.3333,1002,493.3333,505.3333,0,-9.3779,-9.9438,-10.44,-9.9576,-24.857,8.7704,8.0661,9.7401,10.1754,24.8685
USC00112687,39995.6667,714.6667,809,373,383.6667,0,-9.7363,-10.2875,-10.8386,-10.379,-24.8899,9.189,8.4949,10.2054,10.5989,24.918
USC00112736,22813.3333,347.6667,350.6667,176,175.6667,0,-9.5264,-9.5671,-10.595,-10.5171,-20.6993,9.4205,9.3514,10.473,10.5552,20.7014
USC00112931,44067.3333,869.6667,1001.6667,475,485.6667,0,-9.5383,-10.0999,-10.6186,-10.1365,-25.3391,8.9507,8.2517,9.9402,10.3592,25.3592
USC00113109,39824.3333,746.6667,841,394.3333,399.6667,0,-9.6207,-10.1863,-10.711,-10.2399,-24.993,9.0227,8.316,10.0196,10.4772,25.0215
USC00113320,34357.6667,584,619.6667,303,303.3333,0,-9.6882,-9.9851,-10.7799,-10.5622,-22.4777,9.4151,9.0137,10.462,10.6893,22.5047
USC00113335,45690.6667,688,738,352,355.6667,0,-10.0568,-10.4114,-11.1919,-10.9073,-23.5141,9.7255,9.2481,10.8051,11.0712,23.5542
USC00113384,31062.6667,484.6667,505.3333,242.6667,246.3333,0,-9.6851,-9.8595,-10.7733,-10.6192,-22.1083,9.4843,9.2343,10.5421,10.6894,22.1107
USC00113717,37948.3333,707,796.6667,382.6667,385.6667,0,-9.8949,-10.4414,-11.0147,-10.6348,-24.8775,9.4392,8.7496,10.4839,10.8506,24.9254
USC00113879,38866.6667,776.6667,925.6667,423.3333,432,0,-9.6711,-10.3392,-10.7681,-10.1791,-25.6623,8.9196,8.1135,9.9039,10.4344,25.6658
USC00114108,41935,783.3333,885.3333,450.3333,455.6667,0,-9.7051,-10.2633,-10.8052,-10.2739,-24.4457,9.0433,8.344,10.0421,10.5175,24.4629
USC00114198,42369.6667,619.6667,682.6667,320.3333,325,0,-9.941,-10.3433,-11.0636,-10.724,-23.7462,9.5287,8.9946,10.5858,10.8975,23.7734
USC00114442,45628.6667,759.3333,834.3333,401.3333,395.3333,0,-9.9675,-10.4086,-11.0928,-10.7712,-23.3869,9.5654,8.9916,10.6269,10.9397,23.4128
USC00114823,45071,744.3333,794,391,391.3333,0,-9.7848,-10.1896,-10.8899,-10.6114,-23.6717,9.456,8.9261,10.505,10.784,23.719
USC00115079,40543.6667,655.3333,696,345.3333,340.3333,0,-9.8398,-10.2263,-10.9503,-10.6612,-23.071,9.4845,8.977,10.5374,10.8202,23.1013
USC00115326,42239,567.3333,584,279.3333,284.3333,0,-9.9201,-10.2073,-11.038,-10.8722,-22.6446,9.7521,9.366,10.8365,11.004,22.7014
USC00115430,22935.3333,388.6667,432,201.3333,206.3333,0,-9.6171,-10.0421,-10.7037,-10.3493,-23.2021,9.1721,8.6223,10.189,10.5276,23.2246
USC00115515,37873.3333,728.3333,886,409.3333,414,0,-9.6734,-10.432,-10.7725,-10.1495,-25.4411,8.9111,8.0188,9.8925,10.438,25.4668
USC00115712,43838.3333,620,657.3333,311.3333,318.3333,0,-9.9828,-10.3281,-11.1087,-10.84,-23.1173,9.6699,9.208,10.7442,10.9878,23.15
USC00115768,45314,761.6667,826.6667,388.3333,401.3333,0,-9.8383,-10.2799,-10.9513,-10.6065,-24.1535,9.4461,8.8708,10.492,10.8132,24.2105
USC00115825,30216.6667,397.3333,426,202,205.3333,0,-9.9416,-10.1918,-11.0612,-10.8151,-22.1892,9.63,9.2817,10.7014,10.9335,22.2001
USC00115833,44414,724,767.6667,372.6667,380.3333,0,-9.5789,-9.9069,-10.66,-10.3919,-22.5613,9.261,8.8168,10.289,10.5486,22.5994
USC00115901,43769.3333,607.3333,630,302,309.6667,0,-9.9902,-10.2648,-11.1162,-10.8799,-22.0032,9.7087,9.3293,10.788,11.0152,22.0343
USC00115943,44095.6667,884,1041,503,504,0,-9.4982,-10.1174,-10.5748,-10.0407,-25.7373,8.8257,8.0674,9.8005,10.2774,25.7467
USC00116011,24689.6667,520.6667,623.3333,296,312.6667,0,-9.3367,-10.0577,-10.3981,-9.7921,-25.3659,8.6085,7.7577,9.556,10.0817,25.401
USC00116446,43317.3333,789.3333,890,427.6667,445.6667,0,-9.7005,-10.261,-10.7985,-10.3661,-24.8295,9.1678,8.4659,10.1821,10.5805,24.8571
USC00116526,44910.3333,656,693,335,340.6667,0,-9.6723,-9.951,-10.7622,-10.526,-22.4956,9.3922,9.0086,10.4366,10.6528,22.5207
USC00116558,42191,821.3333,897,449.6667,451,0,-9.4232,-9.8569,-10.4884,-10.1171,-23.7689,8.9408,8.3754,9.9315,10.2998,23.7853
USC00116579,42811.6667,780,879.6667,413,430,0,-9.6036,-10.2025,-10.692,-10.2737,-25.0669,9.1306,8.3958,10.1394,10.5115,25.127
USC00116610,45205.6667,708.6667,783.6667,369.3333,373.6667,0,-9.8882,-10.3129,-11.0051,-10.6741,-23.9823,9.485,8.9273,10.537,10.8503,24.0136
USC00116910,41018.6667,610,653.3333,310,316,0,-9.8514,-10.23,-10.9635,-10.668,-23.1149,9.5066,9.0032,10.5617,10.8324,23.152
USC00117004,17499.6667,281.3333,290.6667,141.3333,139.3333,0,-9.9372,-10.2242,-11.056,-10.861,-22.0571,9.6973,9.3106,10.7767,10.9728,22.081
USC00117345,11592.6667,202.3333,213,103.6667,106,0,-9.5957,-9.9177,-10.677,-10.3775,-22.0657,9.2165,8.7788,10.2412,10.5043,22.0661
USC00117391,14418,292.6667,297.6667,161,163,0,-9.0338,-9.0989,-10.0471,-9.9528,-20.1181,8.8937,8.7887,9.8873,9.9888,20.11
USC00117551,41174,749,798.6667,410,417,0,-9.6708,-10.0156,-10.763,-10.4495,-24.56,9.3136,8.8477,10.3468,10.6188,24.5976
USC00118147,41569.6667,800,924.6667,434.6667,453.6667,0,-9.6284,-10.2757,-10.721,-10.1539,-26.1541,8.933,8.1455,9.9183,10.4161,26.1769
USC00118353,15528,223.6667,229.3333,115.6667,118,0,-9.2512,-9.4946,-10.2934,-10.1039,-19.8165,8.9994,8.6634,10.0005,10.2191,19.84
USC00118684,31989.6667,573,634,305,308.6667,0,-9.3902,-9.8182,-10.4515,-10.1072,-24.2855,8.9981,8.4451,9.9953,10.287,24.3224
USC00118740,43309,754.3333,813,408.3333,411.6667,0,-9.4595,-9.7978,-10.5268,-10.2598,-22.9114,9.1348,8.6815,10.1491,10.4081,22.9415
USC00118781,14381.6667,250.3333,272.6667,139.6667,144,0,-9.504,-9.8214,-10.5752,-10.3172,-21.9354,9.1738,8.7444,10.1936,10.4467,21.95
USC00118916,44795.6667,699.6667,757.6667,355,356.3333,0,-9.9297,-10.3634,-11.0518,-10.7412,-23.7723,9.5599,8.9942,10.6197,10.9285,23.8204
USC00119021,35622.6667,509.6667,547.6667,260.6667,260,0,-9.7642,-10.0559,-10.8637,-10.6139,-22.0948,9.4279,9.0259,10.4771,10.7267,22.0953
USC00119221,23458.3333,308.3333,332.3333,154.3333,161.3333,0,-9.941,-10.3146,-11.0626,-10.7159,-21.0522,9.4904,8.9926,10.5441,10.8713,21.0561
USC00119241,43803.6667,859,993,477.6667,486,0,-9.6135,-10.136,-10.7017,-10.239,-25.0645,9.0363,8.3738,10.0359,10.4535,25.0811
USC00119354,41204,688,825.6667,376.3333,378,0,-9.8528,-10.5681,-10.971,-10.4436,-24.9957,9.199,8.3413,10.2137,10.715,25.0359
USC00120177,43891.6667,670.6667,740.3333,347.3333,352.3333,0,-9.9061,-10.2733,-11.0233,-10.6723,-23.1466,9.4471,8.9515,10.4966,10.8181,23.1412
USC00120200,38664,463.3333,476.3333,213,208,0,-9.7784,-9.84,-10.8735,-10.7455,-20.1556,9.5474,9.4405,10.6158,10.7533,20.1038
USC00120676,39866.6667,543.6667,552.3333,265.3333,262.3333,0,-9.8963,-9.9577,-11.0058,-10.8271,-21.2585,9.6119,9.4999,10.6863,10.8561,21.2091
