stations,n,kim,hub,sch,ley,logbox,bar,l.kim,l.hub,l.sch,l.ley,l.logbox,l.bar,u.kim,u.hub,u.sch,u.ley,u.logbox,u.bar
USC00417458,34284.3333,2777,2930.6667,2037.3333,2081.3333,0,476.3333,-5.5843,-6.0912,-6.2284,-5.9587,-34.8989,-8.787,5.4673,4.8904,6.0605,6.2957,35.1224,9.0105
USC00417622,32090.3333,2384.3333,2568.3333,1675.6667,1750,0,322.3333,-6.0132,-6.6598,-6.7066,-6.2832,-36.5509,-9.2941,5.6822,4.9783,6.2981,6.6444,36.739,9.4822
USC00417669,19162.3333,787.3333,895.6667,481.6667,504.3333,0,68.3333,-7.9405,-8.7722,-8.8505,-8.3194,-32.5251,-11.9299,7.3779,6.4752,8.1828,8.6956,32.6666,12.0714
USC00417706,22008.3333,1382,1482.6667,980.3333,1002,0,234.3333,-5.8692,-6.3834,-6.5445,-6.2873,-28.6496,-9.059,5.7551,5.1714,6.3813,6.6116,28.8643,9.2737
USC00417983,38501.6667,2485.6667,2735.6667,1787,1852,0,309.3333,-6.0226,-6.7043,-6.7142,-6.1932,-30.7405,-9.2582,5.4718,4.7601,6.067,6.5023,30.8347,9.3524
USC00418022,20501.3333,1001.6667,1098,667,721.3333,0,125,-6.2946,-7.2041,-7.0237,-6.5678,-27.5183,-9.5342,5.9982,5.0799,6.6453,7.0054,27.7723,9.7882
USC00418221,30062,1030.6667,1217.6667,622,646.6667,0,57.6667,-8.3662,-9.2828,-9.324,-8.6674,-30.8695,-12.7671,7.6534,6.6784,8.489,9.0464,30.9755,12.8731
USC00418274,41843.3333,1649,1935.3333,1074.3333,1141,0,115,-7.691,-8.7046,-8.5739,-7.7826,-28.6121,-11.731,6.7838,5.7812,7.5214,8.1729,28.6781,11.797
USC00418305,13895.3333,473.3333,484,303.6667,321.3333,0,55,-5.8244,-6.3778,-6.4932,-6.2814,-18.9766,-8.824,5.7476,5.1266,6.3743,6.5794,19.1809,9.0283
USC00418415,33283.6667,2088.6667,2292.6667,1467,1485.6667,0,242,-6.6908,-7.4664,-7.458,-6.8746,-33.6955,-10.1747,6.0068,5.2093,6.6612,7.1977,33.7668,10.246
USC00418433,36330.6667,1339.6667,1509.6667,812,879.6667,0,86.6667,-7.7335,-8.6097,-8.6222,-8.1112,-32.2083,-12.0375,7.2988,6.3711,8.0929,8.5212,32.4071,12.2363
USC00418449,25157.6667,1302.6667,1390.3333,887.3333,918.3333,0,141.6667,-6.3382,-6.8496,-7.0632,-6.7119,-26.1415,-9.7519,6.0336,5.4459,6.6936,6.9888,26.2731,9.8834
USC00418566,31023.3333,1206,1313.6667,751.3333,802.6667,0,82.6667,-7.7294,-8.4702,-8.6157,-8.1643,-30.9961,-12.0065,7.3692,6.547,8.1733,8.5379,31.1862,12.1966
USC00418583,15460.3333,590.6667,677.3333,371,399.6667,0,53,-8.2232,-9.2559,-9.1698,-8.5099,-33.3961,-12.1717,7.5984,6.5369,8.4231,8.9734,33.5875,12.3631
USC00418692,28306.3333,794,910.3333,459,530,0,45,-8.8531,-10.0466,-9.8737,-9.1545,-31.77,-13.4756,8.1744,6.9696,9.06,9.6807,31.9949,13.7005
USC00418728,33550,2614.6667,2829,1890.6667,1949.3333,0,426.6667,-5.8697,-6.617,-6.5478,-5.9945,-35.4743,-8.9305,5.324,4.5667,5.899,6.37,35.6195,9.0757
USC00418743,31518,1397.3333,1647.3333,920.3333,953.3333,0,106.3333,-7.8341,-8.7802,-8.732,-7.8835,-32.7454,-11.7468,6.8285,5.8897,7.5721,8.2556,32.773,11.7744
USC00418818,31808,1029.3333,1149.6667,638,710.6667,0,77,-7.9548,-8.9088,-8.8715,-8.3342,-31.8064,-12.3193,7.5544,6.5489,8.3739,8.8022,32.0573,12.5702
USC00418910,36743.6667,2195.6667,2471.6667,1518.3333,1612.3333,0,255.6667,-6.6491,-7.5867,-7.4163,-6.7004,-34.2898,-10.0904,5.9174,5.0251,6.5571,7.1081,34.4127,10.2133
USC00419031,17554.6667,1302,1364.6667,917,948.6667,0,191.3333,-6.1277,-6.8162,-6.8343,-6.4285,-36.6128,-9.2202,5.8203,5.0781,6.4513,6.797,36.8123,9.4197
USC00419346,24567.3333,793.6667,917.3333,482.6667,523.3333,0,53.3333,-8.1978,-9.0765,-9.1375,-8.4994,-28.7809,-12.4036,7.5305,6.5808,8.3516,8.8929,28.9092,12.5319
USC00419522,38159.3333,1770,2028.3333,1181.3333,1273.3333,0,165,-7.1835,-8.0842,-8.0089,-7.3016,-30.2988,-10.9778,6.4423,5.5343,7.1423,7.6799,30.3972,11.0762
USC00419532,40547.3333,1545,1832.3333,983.6667,1035.6667,0,100,-7.9981,-9.0644,-8.9171,-8.0965,-31.6467,-12.2087,7.1026,6.048,7.8741,8.5185,31.7393,12.3013
USC00419588,30945,2810.6667,2955.6667,2155.6667,2186,0,611.6667,-4.9942,-5.5455,-5.5732,-5.2948,-33.5891,-7.805,4.8968,4.2937,5.4252,5.6489,33.8303,8.0462
USC00419800,35485,1730,2035.3333,1155.3333,1229.3333,0,152,-7.4976,-8.5449,-8.3593,-7.5189,-32.8452,-11.3064,6.5613,5.5511,7.2735,7.9175,32.9101,11.3713
USC00420072,20533.6667,302.6667,376.3333,154,189.6667,0,10,-9.0147,-10.0793,-10.0487,-9.4243,-28.2046,-13.6217,8.4356,7.2927,9.3552,9.8664,28.3914,13.8085
USC00420086,37401,1001.6667,1006,611,677.6667,0,61.3333,-6.0542,-6.8071,-6.7526,-6.4468,-20.9195,-9.553,5.9104,5.1001,6.5514,6.8158,21.1603,9.7938
USC00420157,12182,341.6667,356.3333,205.3333,213.6667,0,29.3333,-5.707,-6.1425,-6.3564,-6.1641,-17.0275,-8.5893,5.5796,5.0836,6.1938,6.3509,17.1357,8.6975
USC00420730,33200,881,934.6667,537.3333,559.6667,0,72.3333,-7.2166,-7.6594,-8.0379,-7.8034,-22.8022,-11.4007,7.049,6.5225,7.8247,8.0437,22.9405,11.539
USC00420738,40829.6667,860.6667,930,496,584,0,33.3333,-6.1516,-6.9874,-6.8611,-6.426,-20.4962,-9.6188,5.8173,4.9554,6.4478,6.7971,20.6909,9.8136
USC00420788,36290.6667,935.3333,986.6667,565.3333,574,0.3333,57,-5.5654,-5.7874,-6.1947,-6.0753,-15.5106,-8.8936,5.4903,5.2109,6.0987,6.1862,15.5749,8.958
USC00420820,12299.6667,167.3333,189.3333,82.3333,82.3333,0,4.6667,-7.9984,-8.3135,-8.9004,-8.7151,-19.5446,-12.1124,7.828,7.4203,8.6977,8.8336,19.5909,12.1587
USC00421144,21472.6667,367,373.6667,186.6667,184,0,8.6667,-7.9711,-8.0199,-8.8642,-8.8175,-20.17,-12.5149,7.9129,7.8063,8.7981,8.829,20.164,12.509
USC00421214,37402,937.6667,984.6667,555.6667,589,0,48.3333,-5.928,-6.4695,-6.6056,-6.3179,-18.9486,-9.3388,5.7043,5.0866,6.3289,6.5674,19.0798,9.4699
USC00421731,34335,755.6667,829,431,454.3333,0,35.3333,-6.7994,-7.3176,-7.573,-7.2761,-20.2019,-10.6847,6.5301,5.935,7.2488,7.4971,20.3004,10.7832
USC00422101,44288.3333,993,1018.3333,558.6667,568.3333,0,50,-7.3369,-7.6389,-8.1665,-8.0212,-21.0445,-11.8274,7.2297,6.8567,8.0308,8.1691,21.1286,11.9115
USC00422173,21996.6667,611,636.6667,378,393.6667,0,55.6667,-6.318,-6.7486,-7.0371,-6.7972,-19.8259,-9.7618,6.1326,5.6308,6.8073,7.0085,19.938,9.8739
USC00422253,37661.3333,1002.6667,1109.3333,641.3333,666.3333,0,79.6667,-6.4244,-7.0156,-7.1585,-6.8446,-20.6319,-10.1106,6.1586,5.4913,6.8332,7.1093,20.7639,10.2426
USC00422592,39485.6667,1015,1078.3333,595.3333,671,0,63,-5.7083,-6.3571,-6.3635,-6.0419,-19.0792,-8.9723,5.457,4.7576,6.0517,6.3313,19.2335,9.1266
USC00422798,26276.3333,453,505.3333,243.6667,283.3333,0,13.3333,-6.9651,-7.808,-7.765,-7.2945,-20.9241,-10.6636,6.5484,5.6542,7.2613,7.6547,21.0901,10.8296
USC00422828,42665,669.3333,733,347.6667,385,0,20.3333,-8.1135,-8.7716,-9.0391,-8.6424,-24.3825,-12.8516,7.7758,7.0154,8.6291,8.9503,24.5291,12.9982
USC00422996,39318.6667,1078.3333,1170.6667,668.3333,705,0,65.6667,-6.2908,-6.7739,-7.0075,-6.7146,-20.0095,-9.9266,6.0209,5.4687,6.6825,6.9369,20.1088,10.0258
USC00423809,41127.6667,1457.3333,1593.3333,955.3333,1004.3333,0,136.3333,-6.7474,-7.3665,-7.5205,-7.1615,-23.7297,-10.6459,6.4652,5.7687,7.1713,7.4779,23.8965,10.8126
USC00424174,33549.6667,784.3333,818.6667,458.6667,485.3333,0,41,-7.278,-7.7858,-8.1066,-7.8824,-22.5041,-11.5163,7.1311,6.5329,7.9157,8.1281,22.6517,11.6639
USC00424508,37404.3333,915.6667,917.3333,546,623,0,65.3333,-5.7499,-6.3744,-6.4111,-6.1157,-18.392,-9.0624,5.5784,4.8883,6.1854,6.429,18.584,9.2545
USC00424527,16232.3333,297,336.3333,149,165,0,9.6667,-8.3722,-9.062,-9.3264,-8.8506,-24.9332,-12.5795,7.8812,7.0872,8.7466,9.1536,25.0377,12.684
USC00424764,20772,633.3333,679,394,440.6667,0,52.3333,-6.4506,-7.2926,-7.1953,-6.8105,-24.1591,-9.8595,6.2485,5.3741,6.9254,7.2142,24.4114,10.1117
USC00424856,42268.3333,968.3333,1028.3333,549,577,0,50.3333,-7.3256,-7.7776,-8.1576,-7.8811,-21.2737,-11.6752,7.0962,6.5617,7.8787,8.0939,21.3759,11.7774
USC00425065,44336,1015.6667,1133.3333,589,678,0,54.6667,-7.317,-8.2572,-8.1593,-7.679,-25.7153,-11.5225,6.9578,5.9762,7.7136,8.0916,25.935,11.7421
USC00425148,36097,1276.3333,1357.3333,818,870.6667,0,101.6667,-6.168,-6.809,-6.8766,-6.5771,-22.3203,-9.7152,5.9916,5.2878,6.6443,6.9001,22.5185,9.9133
USC00425186,43989.6667,724.3333,892.6667,377.3333,433.6667,0,17,-8.1966,-9.147,-9.1347,-8.5224,-23.9264,-12.7823,7.5664,6.5643,8.393,8.8874,24.0426,12.8984
USC00425377,25710.6667,717,792.3333,439.3333,486.6667,0,65.3333,-7.5299,-8.326,-8.3946,-7.9433,-25.5183,-11.5781,7.1729,6.2937,7.9542,8.3302,25.7192,11.779
USC00425402,44011.6667,1250.3333,1345.3333,749.6667,824.6667,0,78.3333,-6.7871,-7.5981,-7.5678,-7.159,-24.8531,-10.7138,6.4916,5.6308,7.1974,7.5324,25.0593,10.9199
USC00425477,20626.6667,711.6667,756.3333,437.3333,455.6667,0,58.6667,-6.4988,-6.9649,-7.24,-6.9967,-21.9743,-10.0072,6.318,5.7622,7.0116,7.2407,22.1122,10.1451
USC00425733,44396.3333,1347.6667,1369.6667,804.6667,803,0,56,-6.0099,-6.0007,-6.6826,-6.6753,-17.9256,-9.782,5.9897,5.9536,6.6603,6.6733,17.919,9.7755
USC00425805,32662.6667,760,782,433.6667,492.6667,0,46.6667,-6.2764,-6.9857,-6.9979,-6.6859,-19.9655,-9.8256,6.0801,5.3054,6.7419,7.0228,20.1691,10.0292
USC00425826,37551.3333,1085.6667,1189,663,696,0,77.3333,-7.271,-7.8945,-8.1007,-7.7583,-23.843,-11.4621,6.9902,6.2955,7.757,8.0391,23.9834,11.6024
USC00425837,35287.3333,1155,1235.6667,714.3333,794,0,95.3333,-6.3526,-7.1779,-7.0847,-6.6937,-24.0742,-9.9272,6.094,5.234,6.7552,7.0681,24.2904,10.1434
USC00425969,29542.6667,841.6667,920.6667,518.3333,550,0,58.6667,-6.3186,-6.9145,-7.0414,-6.6757,-21.3899,-9.7713,5.9803,5.3161,6.6343,6.9512,21.512,9.8934
USC00426135,27846.3333,427.6667,483.6667,211.3333,235,0,9.3333,-8.2326,-8.9697,-9.1728,-8.7095,-25.0298,-12.7249,7.8149,6.9868,8.6712,9.0405,25.1736,12.8687
USC00426357,38827.3333,555.3333,629.3333,278.3333,307.6667,0,11,-8.4671,-9.1586,-9.4309,-9.0642,-23.2047,-13.3982,8.1599,7.3669,9.0576,9.3479,23.3407,13.5341
USC00426404,27006,409.3333,484,207.3333,225,0,12,-7.782,-8.4509,-8.6683,-8.2523,-22.0989,-12.0038,7.3529,6.6063,8.161,8.5217,22.1937,12.0985
USC00426601,32963,1263,1343,833,862.6667,0,123.3333,-6.0364,-6.5936,-6.7286,-6.4856,-21.1986,-9.5065,5.9085,5.2888,6.5536,6.7782,21.3861,9.694
USC00426686,37212.6667,949.6667,1017,561.6667,657.3333,0,62.3333,-6.8048,-7.7422,-7.5911,-7.1314,-24.2745,-10.608,6.4703,5.503,7.1702,7.5684,24.5185,10.8521
USC00426708,25806.3333,531.6667,564.6667,299.6667,309,0,30.3333,-7.4833,-7.9419,-8.3333,-8.1102,-21.9687,-11.6901,7.3047,6.7424,8.1102,8.3298,22.0888,11.8102
USC00427064,19504.6667,351,400,194,210,0,14.6667,-7.4087,-8.1644,-8.2552,-7.8366,-22.3467,-11.2169,6.9745,6.145,7.7382,8.1428,22.4678,11.3381
USC00427165,10792.6667,311.3333,336.6667,204.6667,217,0.3333,38.3333,-7.8471,-8.4675,-8.7421,-8.3462,-22.1828,-11.6121,7.4842,6.7759,8.3055,8.6426,22.3144,11.7437
USC00427260,40882.6667,1470.3333,1535.3333,942.6667,974,0,131.3333,-6.328,-6.8642,-7.0509,-6.809,-22.3647,-10.0807,6.1878,5.5726,6.8661,7.0677,22.5237,10.2398
USC00427516,43140.6667,1044,1095.3333,614,664.6667,0,47,-5.4614,-5.9569,-6.086,-5.818,-16.8085,-8.6541,5.2478,4.6807,5.8221,6.0526,16.931,8.7766
USC00427686,35744.3333,547.3333,592.3333,267.6667,280.3333,0,12.6667,-8.3138,-8.8192,-9.257,-8.9411,-22.691,-13.1341,8.0238,7.4243,8.9097,9.1625,22.7846,13.2277
USC00427714,42177.3333,1043.6667,1059.6667,612.3333,616.6667,0,65.3333,-7.6196,-7.9557,-8.4832,-8.3339,-22.2369,-12.2588,7.5327,7.1152,8.3654,8.5227,22.3567,12.3786
USC00427959,20939.3333,683.6667,705.6667,427,465,0,66,-6.3571,-7.0615,-7.0884,-6.7545,-21.91,-9.7462,6.1696,5.4038,6.8407,7.1052,22.1262,9.9623
USC00428119,40103.6667,759.3333,895.3333,403.3333,473,0,22,-7.5629,-8.5302,-8.4318,-7.8638,-24.7757,-11.7583,7.0357,6.0454,7.8012,8.2607,24.9415,11.9241
USC00428771,44748.3333,601.6667,636.3333,289,289,0,10.6667,-8.2612,-8.5148,-9.1922,-9.0064,-20.6368,-13.2843,8.053,7.7127,8.9484,9.1173,20.668,13.3155
USC00428847,29420.3333,586,582,330,343,0,21.3333,-6.0941,-6.4348,-6.7872,-6.6645,-16.4818,-9.6558,6.0709,5.6518,6.7398,6.8571,16.6204,9.7944
USC00428973,31640.3333,935.6667,987.6667,555.6667,565.6667,0,64.6667,-6.2443,-6.5804,-6.9518,-6.7894,-19.4862,-9.8649,6.1017,5.6926,6.7763,6.9412,19.5645,9.9432
USC00429111,41424.6667,1151,1243,682.6667,755.3333,0,65.3333,-6.2556,-6.906,-6.9722,-6.6159,-21.1409,-9.8414,5.946,5.2427,6.5954,6.9057,21.2808,9.9814
USC00429595,40007.6667,1680.3333,1803.6667,1170.6667,1212,0,223.6667,-7.4022,-8.113,-8.2514,-7.8171,-27.0717,-11.6366,7.0634,6.2729,7.8336,8.1837,27.2619,11.8268
USC00429717,39996.3333,758.3333,820.6667,401.3333,515,0,27.6667,-6.7676,-7.7773,-7.5497,-7.0232,-23.653,-10.5368,6.3641,5.3424,7.0522,7.4591,23.8791,10.7628
USC00431243,37625.6667,553,567.6667,292,291,0,12,-9.2893,-9.2159,-10.33,-10.3772,-20.2182,-15.0932,9.3965,9.4348,10.4477,10.3899,20.2545,15.1295
USC00431360,36785.6667,613,622.3333,316.6667,318,0,12.6667,-9.9394,-9.8762,-11.0529,-11.0456,-22.0021,-16.0683,9.9592,9.9983,11.0735,11.0589,22.0171,16.0833
USC00431580,42096,688.3333,693.6667,365,365.6667,0,10.3333,-9.709,-9.7072,-10.7968,-10.7317,-22.216,-15.7043,9.6,9.5873,10.6738,10.748,22.201,15.6893
USC00432769,40476.3333,877,890,499,499.6667,0,23.6667,-10.3787,-10.3155,-11.5411,-11.5813,-25.1153,-16.895,10.4581,10.4997,11.6285,11.5896,25.1413,16.9211
USC00435733,30285.3333,564.3333,575,305.6667,301.6667,0,14,-9.9138,-9.6989,-11.0212,-11.0659,-23.0165,-15.9124,9.9463,10.1057,11.0623,11.0212,22.9911,15.887
USC00436995,36423.6667,634,638.3333,340,342,0,11.6667,-9.5452,-9.5384,-10.6145,-10.5878,-22.0672,-15.3866,9.5102,9.5012,10.5741,10.6012,22.0686,15.3879
USC00437054,45677,879.3333,889,473,475.3333,0.3333,17.6667,-9.6973,-9.8265,-10.788,-10.7447,-22.9444,-15.808,9.7202,9.5464,10.8033,10.8349,23.0178,15.8814
USC00438600,28558,392.3333,393,200.6667,200.3333,1.3333,9.6667,-8.7949,-8.6955,-9.7776,-9.8,-19.5334,-14.0657,8.8092,8.8813,9.7973,9.7659,19.5114,14.0438
USC00439984,40217.3333,655,658.3333,358,353.3333,0.3333,15,-9.5211,-9.5319,-10.5886,-10.5605,-20.86,-15.4179,9.4945,9.4713,10.5558,10.5907,20.876,15.4339
USC00440327,36267.3333,589.6667,612.3333,300,288.6667,0,7,-9.1702,-9.2604,-10.1972,-9.985,-21.1679,-14.5571,8.8083,8.654,9.794,9.9923,21.0829,14.4721
USC00440551,24476.6667,447.6667,526,230.6667,243.6667,0,11,-8.321,-8.9749,-9.267,-8.767,-22.1289,-12.7011,7.7344,6.968,8.5859,9.0242,22.1752,12.7474
USC00441209,44052.3333,1252.3333,1522.6667,740.3333,777,0,60.3333,-8.7465,-9.6916,-9.7467,-9.0463,-29.3157,-13.5746,7.9697,6.967,8.8409,9.4203,29.402,13.6608
USC00441593,41757.3333,646.3333,725,329.6667,320.3333,0,7.6667,-8.9586,-9.3108,-9.9687,-9.6196,-22.2336,-14.1785,8.473,8.0007,9.4145,9.7461,22.207,14.1519
USC00442208,45876,748,885.6667,380,381.6667,0,9.6667,-9.0666,-9.6584,-10.094,-9.5785,-23.4144,-14.2543,8.3984,7.6771,9.3261,9.8014,23.4145,14.2544
USC00442245,33342,557.3333,655.6667,290,284.3333,0,10.6667,-8.5295,-9.0431,-9.494,-9.0417,-22.361,-13.265,7.9579,7.3239,8.8391,9.2146,22.3478,13.2518
USC00442790,13369,252.6667,285.6667,144,136.3333,0,8.6667,-8.4556,-8.7286,-9.4067,-9.012,-21.1319,-12.5776,7.8164,7.4583,8.6869,9.0926,21.0325,12.4782
USC00442941,34546.3333,576.6667,661,292,284,0,9.6667,-9.0589,-9.4094,-10.0787,-9.7014,-21.5403,-14.1788,8.5048,8.0401,9.4513,9.8031,21.4781,14.1167
USC00443192,35832.6667,531,570.3333,277.6667,271,0,3.3333,-9.1755,-9.346,-10.2049,-9.9218,-19.9968,-14.4769,8.7126,8.4535,9.6858,9.961,19.9105,14.3906
USC00444101,35521.3333,631.3333,757,318.3333,294,0,6,-9.074,-9.561,-10.0983,-9.6057,-23.6061,-14.0867,8.3497,7.73,9.2759,9.7577,23.539,14.0197
USC00444128,43312.6667,913.6667,1126.3333,502.3333,528.6667,0,21.6667,-8.7218,-9.5721,-9.7165,-9.0795,-25.8195,-13.5619,7.9753,7.0283,8.8498,9.4071,25.8785,13.6209
USC00444876,46257,797.3333,976.6667,429.3333,422,0,12.6667,-8.3304,-8.9233,-9.2746,-8.7507,-21.7692,-13.052,7.6466,6.9424,8.491,8.9595,21.7548,13.0376
USC00444909,41221,590,643,301.6667,292.6667,0,7.6667,-8.6933,-8.9538,-9.6712,-9.4042,-20.1097,-13.828,8.313,7.9511,9.239,9.4869,20.0766,13.7949
USC00445050,37084.6667,555,604,273.6667,258,0,7,-9.379,-9.6029,-10.4326,-10.1068,-21.3,-14.7907,8.8738,8.5497,9.8637,10.1712,21.222,14.7127
USC00445851,35559,713,765.6667,392.6667,398.3333,0,14.3333,-8.9441,-9.1861,-9.9494,-9.7313,-22.3742,-14.1986,8.6457,8.3134,9.6096,9.8025,22.353,14.1774
USC00446955,23111,523.6667,678,297,308.6667,0,21.3333,-8.5517,-9.4559,-9.5271,-8.7813,-25.1911,-12.802,7.6548,6.6828,8.4937,9.1032,25.2082,12.8192
USC00447338,37665.6667,801.3333,891,446,443.3333,0,19.6667,-8.0036,-8.4204,-8.9087,-8.5731,-21.813,-12.5997,7.5881,7.063,8.4285,8.7348,21.8303,12.6171
USC00447506,22275.6667,612,728.6667,364.6667,379.3333,0,35,-8.0968,-8.9323,-9.0223,-8.3549,-26.8639,-12.1452,7.3365,6.4248,8.1388,8.6953,26.9291,12.2104
USC00448062,43182.6667,644.3333,754,336.3333,324.3333,0,7,-9.237,-9.7061,-10.2805,-9.9117,-23.0576,-14.6465,8.7625,8.1634,9.7342,10.0785,23.0641,14.6529
USC00448888,20834,353,379.3333,189,182.6667,0,7,-8.583,-8.7846,-9.5465,-9.3063,-19.6519,-13.218,8.181,7.8913,9.0942,9.354,19.5871,13.1532
USC00448894,37556.6667,556.6667,588.3333,282.3333,269.3333,0,6,-9.083,-9.2292,-10.1009,-9.8838,-19.9937,-14.4237,8.7046,8.4796,9.678,9.9023,19.913,14.3429
USC00449186,35889,499.6667,518,251.3333,245.6667,0,7.3333,-9.0652,-9.2498,-10.0829,-9.8949,-19.8715,-14.42,8.7855,8.5214,9.7662,9.9456,19.8396,14.3882
USC00449263,43640.3333,676.3333,792.3333,348.3333,346.3333,0,12,-8.9209,-9.4242,-9.929,-9.5148,-21.1357,-14.0926,8.38,7.7464,9.3088,9.6825,21.1263,14.0831
USC00449301,36571,970.3333,1189.3333,562.3333,587.6667,0,45.3333,-8.1273,-9.0416,-9.057,-8.3549,-26.5386,-12.4284,7.2969,6.328,8.094,8.7091,26.5967,12.4866
USC00450008,45384.3333,1118,1156,717.3333,795,0,94.3333,-4.6742,-4.1036,-5.1833,-5.4067,-15.2915,-7.8508,4.8616,5.3754,5.4201,5.1524,15.1477,7.707
USC00450176,37018,851.6667,860.6667,531,552.3333,2.3333,90.3333,-4.2788,-3.9808,-4.7529,-4.8959,-12.085,-7.0692,4.4555,4.6909,4.9592,4.8074,12.0628,7.0469
USC00450729,40807.6667,808.3333,819.6667,508,507.3333,10,70.3333,-4.7849,-4.7717,-5.3213,-5.3279,-11.0902,-7.7824,4.813,4.8148,5.351,5.3417,11.1075,7.7998
USC00450872,26523,412.6667,422.6667,235,251.6667,0,20.6667,-5.1885,-4.7127,-5.7596,-5.933,-13.9855,-8.4271,5.3465,5.7463,5.9548,5.7587,13.8943,8.3359
USC00451233,38569,552,591.3333,311,343.3333,0,23,-6.1715,-5.5384,-6.8494,-7.1185,-17.3806,-10.2866,6.473,7.0173,7.2106,6.887,17.2824,10.1884
USC00451276,41834,528.6667,551.3333,285.3333,293.6667,0.3333,23.6667,-5.6764,-5.3142,-6.3057,-6.4164,-13.6382,-9.3347,5.774,6.0596,6.4265,6.3065,13.5802,9.2767
USC00451350,22164.3333,424,425.6667,242.6667,240.6667,3,26.6667,-5.8868,-5.898,-6.5475,-6.5816,-13.4498,-9.3387,5.9797,5.943,6.6475,6.6105,13.4947,9.3836
USC00451484,42308.6667,839.3333,859,515.3333,513.6667,2.3333,67.6667,-5.232,-5.0059,-5.8145,-5.9181,-12.9832,-8.6206,5.364,5.5334,5.9677,5.8614,12.9737,8.6111
USC00451496,30224.3333,490.3333,513,281,286,0,28.3333,-4.7339,-4.4195,-5.258,-5.3655,-12.0731,-7.6779,4.822,5.0705,5.3677,5.2601,12.016,7.6209
USC00451504,40693,700.6667,702,418,420,6,55.6667,-6.5529,-6.619,-7.2899,-7.2675,-14.3704,-10.6284,6.5733,6.4834,7.3058,7.3289,14.4216,10.6795
USC00451586,34341,539,552,328.3333,323,5,47.3333,-7.2507,-7.1017,-8.0627,-8.1569,-16.0085,-11.7882,7.4147,7.52,8.2446,8.1602,16.052,11.8317
USC00451630,27792.6667,542.6667,573.3333,341.6667,345.3333,2,54,-6.6576,-7.0054,-7.413,-7.1981,-15.9022,-10.4231,6.469,6.0268,7.1832,7.377,15.9892,10.5102
USC00451666,36238.6667,582.3333,602.3333,348,357,2,48.3333,-6.7763,-6.9954,-7.5422,-7.3924,-15.3563,-10.8012,6.6428,6.347,7.3792,7.5218,15.4199,10.8648
USC00451679,36268.6667,666.3333,680.3333,396,403.6667,0.6667,33.3333,-5.0943,-4.8084,-5.659,-5.7588,-13.0947,-8.316,5.1714,5.3938,5.756,5.658,13.0384,8.2597
USC00451783,36906.3333,865,885,546.3333,551,5,92,-4.2872,-4.1217,-4.7652,-4.8493,-11.2581,-7.0256,4.4103,4.5305,4.9061,4.8134,11.2619,7.0294
USC00451992,25084,444.6667,453,242.6667,248.6667,0.6667,22.6667,-5.7512,-5.5309,-6.3908,-6.4593,-13.5921,-9.1861,5.8019,5.967,6.4557,6.3828,13.5474,9.1414
USC00452007,39359,557,560.6667,308.3333,307.6667,2.6667,25,-7.2883,-7.4214,-8.1091,-8.067,-16.4936,-11.7871,7.2979,7.1182,8.1101,8.1536,16.5609,11.8545
USC00452030,43345,633.6667,653,392.3333,396.3333,2,43,-7.8106,-7.5443,-8.682,-8.7724,-18.1412,-12.8217,7.9355,8.1326,8.8268,8.7201,18.1332,12.8136
USC00452157,35887.6667,722,734.6667,409.3333,410.6667,0,31.3333,-5.7651,-5.7955,-6.4121,-6.3782,-14.0518,-9.2757,5.7383,5.6848,6.3791,6.4054,14.0654,9.2893
USC00452505,40739.3333,641.6667,656.6667,369.6667,363.6667,4.6667,40,-6.7669,-6.9374,-7.5289,-7.476,-15.1089,-10.9441,6.7509,6.5273,7.5022,7.5567,15.1655,11.0007
USC00452531,28194.3333,339.3333,348,185.3333,193,0,15,-5.7428,-5.3129,-6.377,-6.5505,-13.9896,-9.3477,5.9278,6.2722,6.6002,6.3938,13.9184,9.2764
USC00452675,36071.6667,618.3333,654.3333,360.3333,372,2,47.3333,-4.9554,-4.6177,-5.504,-5.6642,-12.8147,-8.1766,5.1553,5.4213,5.7385,5.5549,12.7827,8.1445
USC00452914,37826.6667,619.6667,649.3333,348,384.6667,0,28.3333,-4.981,-4.4932,-5.5285,-5.7311,-13.9052,-8.2787,5.2047,5.6192,5.7975,5.5513,13.8263,8.1997
USC00453222,31748,407,408,234,233.3333,6.3333,36,-6.9045,-6.8631,-7.6779,-7.6504,-14.2306,-11.0484,6.8624,6.8803,7.6303,7.6579,14.2256,11.0435
USC00453546,38536.3333,541.6667,558.3333,302,303.6667,1,24,-7.3517,-7.2111,-8.1733,-8.2967,-17.1296,-12.048,7.5479,7.6387,8.3943,8.2704,17.159,12.0773
USC00454154,42780.6667,704.3333,730.3333,425,428,2.3333,50.3333,-7.0046,-6.6231,-7.7829,-7.954,-16.7545,-11.5756,7.2069,7.5011,8.0196,7.8485,16.7259,11.547
USC00454169,34527.3333,507,520.6667,287.3333,284.6667,0.6667,33.6667,-5.3251,-5.0929,-5.9174,-6.0215,-12.9592,-8.6874,5.4466,5.6225,6.0603,5.9517,12.9373,8.6654
USC00454338,39883,662.6667,676,390.3333,384.6667,3.6667,45.6667,-7.4431,-7.2877,-8.2757,-8.3278,-17.0395,-12.1288,7.5213,7.6342,8.3639,8.3171,17.0511,12.1404
