"distribution","shape1","shape2","skewness","kurtosis","MC","alpha.minus.3sigma","alpha.plus.3sigma","alpha.minus.4sigma","alpha.plus.4sigma","alpha.minus.5sigma","alpha.plus.5sigma"
"beta",0.459157655451447,2.66546458554664,1.5807,5.1565,0.4827,0.0778,3.1919,0.0778,3.6734,0.0778,3.8052
"beta",0.480187095295638,2.83810632205941,1.5784,5.196,0.4683,0.0859,3.2134,0.0859,3.7476,0.0859,3.908
"beta",0.501518947880948,3.02820668187249,1.5783,5.2453,0.4551,0.0942,3.2414,0.0942,3.8334,0.0942,4.0277
"beta",0.510301441946067,3.12982335858094,1.5833,5.2902,0.4515,0.0975,3.2691,0.0975,3.8945,0.0975,4.1088
"beta",0.539740144183394,3.41503234363254,1.5833,5.357,0.4379,0.109,3.306,0.109,4.0132,0.109,4.2832
"beta",0.566181204936002,3.66158605347178,1.5786,5.3905,0.4244,0.1194,3.3223,0.1194,4.0928,0.1194,4.4113
"beta",0.585306286873296,3.88728999745287,1.5824,5.4503,0.4143,0.1268,3.3559,0.1268,4.1875,0.1268,4.5539
"beta",0.611646677793236,4.18737844694336,1.5827,5.5064,0.403,0.1371,3.3855,0.1371,4.2901,0.1371,4.7195
"beta",0.637987523706397,4.49419685022044,1.5814,5.5522,0.3942,0.1473,3.4086,0.1473,4.3814,0.1473,4.8745
"beta",0.66341200347757,4.81548631736543,1.5812,5.6005,0.3854,0.1571,3.433,0.1571,4.473,0.1571,5.0326
"beta",0.693596207320225,5.2005568353734,1.5786,5.6431,0.3768,0.1687,3.4532,0.1688,4.5651,0.1688,5.2014
"beta",0.731515377876349,5.74714104797924,1.578,5.708,0.3625,0.183,3.4846,0.1831,4.6908,0.1831,5.4336
"beta",0.749198974011466,6.03089065846289,1.5787,5.7428,0.3554,0.1895,3.5013,0.1897,4.7534,0.1897,5.55
"beta",0.76093691220507,6.28427477176301,1.5841,5.792,0.3562,0.1937,3.5261,0.1939,4.8219,0.1939,5.669
"beta",0.795608802268282,6.86590809579939,1.5823,5.8406,0.3469,0.2064,3.5476,0.2066,4.9215,0.2066,5.8691
"beta",0.837854193382198,7.64816011341289,1.5804,5.8979,0.3376,0.2215,3.5725,0.2219,5.0379,0.2219,6.1105
"beta",0.868116251914063,8.2783688124083,1.5799,5.9418,0.3336,0.2322,3.5914,0.2327,5.1223,0.2327,6.2879
"beta",0.897451741168043,9.01256532780942,1.5827,6.0016,0.3247,0.2422,3.6178,0.2428,5.2204,0.2428,6.4894
"beta",0.929287643845426,9.82265905820764,1.5827,6.0477,0.32,0.2529,3.6369,0.2537,5.3056,0.2537,6.6758
"beta",0.970296188769396,10.9891881991783,1.5825,6.1042,0.3109,0.2665,3.6597,0.2676,5.4097,0.2676,6.9096
"beta",1.01664463392971,12.4356814841158,1.5802,6.1532,0.3066,0.2815,3.6782,0.2829,5.509,0.283,7.145
"beta",1.03280021176836,13.1371205790201,1.5831,6.1907,0.3025,0.2865,3.6937,0.288,5.5636,0.2881,7.2634
"beta",1.07920317906584,15.0623090515891,1.583,6.2491,0.2961,0.3008,3.7158,0.3028,5.6679,0.3029,7.5121
"beta",1.14886571548833,18.3793979282142,1.5783,6.3045,0.2899,0.3218,3.7344,0.3246,5.7862,0.3247,7.8183
"beta",1.19029607120901,21.1645957993111,1.5793,6.3572,0.2852,0.3336,3.7537,0.337,5.8735,0.3371,8.0337
"beta",1.2056081851339,22.6471625324758,1.5825,6.3933,0.2823,0.3377,3.7676,0.3413,5.9219,0.3415,8.1445
"beta",1.27088708102889,28.3265498597408,1.5788,6.4402,0.2777,0.3557,3.7823,0.3604,6.0179,0.3607,8.4069
"beta",1.29284812741261,31.9700833960553,1.5841,6.495,0.2766,0.3612,3.8029,0.3663,6.0877,0.3666,8.5695
"beta",1.34343730679061,40.0660597332171,1.5836,6.5419,0.2709,0.3743,3.8181,0.3803,6.1682,0.3807,8.7864
"beta",1.39622636802495,53.1212250710698,1.5836,6.5921,0.2663,0.3875,3.8343,0.3946,6.2509,0.3951,9.0104
"beta",1.39754150477704,56.3442894018255,1.5888,6.6252,0.2661,0.3874,3.847,0.3946,6.2838,0.3951,9.0792
"gamma",1.61127181332177,NA,1.5756,6.7238,0.2532,0.4368,3.8714,0.4493,6.4947,0.4506,9.7284
"gamma",1.60020859805366,NA,1.581,6.7495,0.2528,0.4341,3.8815,0.4462,6.5138,0.4474,9.7593
"gamma",1.5882655643102,134.137639683858,1.587,6.7777,0.2527,0.4311,3.8925,0.4429,6.5346,0.444,9.7932
"betaprime",1.70235228962265,123.322525543347,1.5842,6.8463,0.2494,0.4547,3.911,0.4698,6.6515,0.4715,10.1469
"betaprime",1.82871208349243,64.2907069262117,1.58,6.9062,0.2424,0.4788,3.9258,0.4979,6.7582,0.5005,10.4841
"betaprime",1.90980670024175,50.2523994235671,1.5786,6.9483,0.2395,0.4932,3.9366,0.5149,6.8263,0.5181,10.6972
"betaprime",1.99366048272699,41.1955338887637,1.5793,7.0032,0.2355,0.507,3.9516,0.5316,6.9043,0.5356,10.9329
"betaprime",2.06574932741001,35.8888263907284,1.581,7.055,0.2325,0.5182,3.966,0.5453,6.9733,0.55,11.1395
"betaprime",2.12998496071668,32.5949118714314,1.5813,7.0919,0.2308,0.5278,3.9756,0.5572,7.025,0.5625,11.2999
"betaprime",2.30798937262734,27.0059824339813,1.5781,7.159,0.225,0.5529,3.9908,0.5887,7.1305,0.5962,11.6514
"betaprime",2.3858247719612,25.2318410110893,1.5781,7.1943,0.2238,0.5628,3.9995,0.6015,7.1795,0.61,11.8093
"betaprime",2.41083412456326,24.3292704168591,1.5834,7.241,0.225,0.5654,4.0134,0.6049,7.2258,0.6137,11.933
"betaprime",2.63330136013683,21.3795862645027,1.5782,7.2961,0.2188,0.5914,4.0237,0.6391,7.3177,0.6512,12.2613
"betaprime",2.65221936525777,20.8491668180213,1.584,7.3429,0.2204,0.5928,4.0375,0.6411,7.3614,0.6535,12.3761
"betaprime",2.89537469685078,18.7957056737505,1.5813,7.4097,0.2142,0.617,4.0512,0.674,7.4575,0.6904,12.7125
"betaprime",3.08813080849126,17.6663228772208,1.5785,7.4502,0.2118,0.634,4.0586,0.6977,7.5182,0.7175,12.9331
"betaprime",3.21445576778613,16.9042999219149,1.582,7.5099,0.2108,0.6436,4.0734,0.7114,7.5836,0.7334,13.1386
"betaprime",3.33301082293969,16.3486773593724,1.5834,7.551,0.2087,0.6522,4.0828,0.7238,7.631,0.748,13.295
"betaprime",3.56339316596277,15.5541045308672,1.5826,7.6015,0.2066,0.6679,4.0929,0.7465,7.6957,0.7751,13.5244
"betaprime",3.995532210276,14.5522361026146,1.5781,7.6583,0.204,0.6932,4.102,0.7842,7.7775,0.8209,13.8375
"betaprime",4.06650490536122,14.3184213675186,1.5823,7.7008,0.2041,0.6962,4.1127,0.789,7.8169,0.8269,13.9541
"betaprime",4.39069599505514,13.7859261466423,1.5809,7.7453,0.2024,0.7114,4.1207,0.8122,7.8732,0.8561,14.163
"betaprime",4.96111471598037,13.1123827850074,1.5785,7.8059,0.1973,0.7334,4.1309,0.8468,7.9503,0.9006,14.4556
"betaprime",5.37600083355792,12.7218437788542,1.579,7.8568,0.1942,0.7462,4.1408,0.8673,8.007,0.9277,14.659
"betaprime",5.85046436050907,12.3689979841933,1.58,7.9088,0.1946,0.7584,4.1509,0.8874,8.0632,0.9547,14.8604
"betaprime",6.34596824074164,12.0958487768611,1.5797,7.9465,0.1928,0.7694,4.1575,0.9054,8.106,0.9794,15.0201
"betaprime",7.01854707358405,11.7747215275699,1.5822,8.0096,0.1924,0.7811,4.1702,0.9252,8.1691,1.0071,15.2407
"betaprime",8.36396725164261,11.4137154840445,1.5795,8.0566,0.1885,0.7995,4.1768,0.9564,8.2261,1.0513,15.4702
"betaprime",9.74220947256312,11.1590591815114,1.5793,8.1022,0.1868,0.8122,4.1844,0.9785,8.2751,1.0835,15.6569
"betaprime",10.2068926581927,11.043428927362,1.5841,8.1503,0.189,0.8146,4.1954,0.9832,8.3148,1.0908,15.7796
"betaprime",14.1994569033384,10.7202869027946,1.5823,8.2072,0.1865,0.8337,4.2037,1.0169,8.3779,1.1412,16.0318
"inverse gamma",10.313410849581,10.454987836061,1.577,8.2716,0.181,0.8623,4.2108,1.0686,8.4549,1.2212,16.3614
"inverse gamma",10.2730593505665,NA,1.5819,8.3084,0.1814,0.8612,4.2196,1.067,8.4814,1.2193,16.4347
"inverse gamma",10.2279777132771,-75.3283531080466,1.5874,8.3501,0.1827,0.86,4.2295,1.0653,8.5113,1.2171,16.5177
"pearson IV",5.45924167937227,-37.0697894555517,1.5818,8.401,0.1794,0.8854,4.2338,1.1125,8.5729,1.293,16.7939
"pearson IV",5.34433477280429,-27.3250312088057,1.5803,8.4591,0.1785,0.9037,4.2416,1.1474,8.6318,1.3513,17.0367
"pearson IV",5.32435203908384,-26.8787556555122,1.5839,8.4914,0.179,0.904,4.2486,1.1485,8.6556,1.3535,17.1086
"pearson IV",5.18774433298362,-20.7824051666702,1.5804,8.5595,0.174,0.929,4.2563,1.197,8.7262,1.4373,17.4131
"pearson IV",5.12359963626415,-18.8394703664444,1.579,8.5962,0.1741,0.9412,4.2606,1.2213,8.7626,1.4802,17.5681
"pearson IV",5.09215788181871,-18.400988987051,1.584,8.6471,0.1737,0.9429,4.271,1.2254,8.8,1.4884,17.6878
"pearson IV",5.0177103829477,-16.6321799527993,1.5829,8.6961,0.1724,0.9576,4.277,1.2551,8.8463,1.5425,17.8835
"pearson IV",4.92500563426316,-14.7428754466213,1.5796,8.7515,0.1702,0.9784,4.2824,1.2976,8.9011,1.6212,18.1285
"pearson IV",4.90118672785163,-14.4952192669408,1.5832,8.792,0.1705,0.9804,4.2901,1.3023,8.9306,1.6309,18.2267
"pearson IV",4.82240081857331,-13.1788925702777,1.58,8.8428,0.1681,0.9996,4.2947,1.3423,8.9797,1.7073,18.4498
"pearson IV",4.76276552597061,-12.3399877873715,1.5788,8.891,0.1662,1.0139,4.3001,1.3726,9.0227,1.7668,18.6363
"pearson IV",4.70251386935264,-11.6414594627451,1.5803,8.9586,0.1652,1.0267,4.3097,1.4006,9.0771,1.8233,18.8539
"pearson IV",4.65492280642502,-11.0585849451739,1.5786,8.9974,0.1638,1.0396,4.3133,1.4285,9.1117,1.8798,19.0106
"beta",0.136833287853748,0.620813321322203,1.5966,4.2095,0.9043,4e-04,3.0849,4e-04,3.0863,4e-04,3.0863
"beta",0.148275920271873,0.677116570447339,1.5962,4.2543,0.8827,7e-04,3.0242,7e-04,3.0267,7e-04,3.0267
"beta",0.162624609764433,0.749119139469694,1.5958,4.3096,0.8546,0.0012,2.9731,0.0012,2.9781,0.0012,2.9781
"beta",0.173462590002455,0.805857867412036,1.5975,4.3581,0.8342,0.0019,2.9565,0.0019,2.9643,0.0019,2.9644
"beta",0.184068702201359,0.859775193145731,1.5955,4.3906,0.8123,0.0026,2.9326,0.0026,2.9439,0.0026,2.944
"beta",0.200862666613655,0.948546510763001,1.5948,4.4496,0.7798,0.0043,2.918,0.0043,2.937,0.0043,2.9374
"beta",0.214781681902241,1.02420011791401,1.5945,4.4986,0.756,0.006,2.9166,0.006,2.9443,0.006,2.945
"beta",0.222006397750694,1.06802741876803,1.5983,4.5401,0.7435,0.007,2.9346,0.007,2.9683,0.007,2.9694
"beta",0.247403656313429,1.20851892231475,1.5941,4.6098,0.701,0.0114,2.9351,0.0114,2.9917,0.0114,2.9943
"beta",0.257381151567679,1.26807423749543,1.5949,4.6467,0.6858,0.0134,2.9485,0.0134,3.0168,0.0134,3.0205
"beta",0.273408599235117,1.36620763537753,1.5963,4.7053,0.6647,0.017,2.9727,0.017,3.0626,0.017,3.0686
"beta",0.281412959043402,1.41966121949442,1.5993,4.7444,0.6549,0.0189,2.9946,0.0189,3.0978,0.0189,3.1054
"beta",0.303714862928726,1.55764552038582,1.5973,4.8055,0.624,0.0247,3.0174,0.0247,3.1561,0.0247,3.1693
"beta",0.315790053942241,1.63784631774412,1.5982,4.8466,0.6083,0.0281,3.0384,0.0281,3.1998,0.0281,3.2171
"beta",0.332219437197782,1.74561277394276,1.597,4.8905,0.5903,0.033,3.0585,0.033,3.2514,0.033,3.2755
"beta",0.350286625148728,1.87182068070746,1.5977,4.947,0.571,0.0387,3.0889,0.0387,3.3209,0.0387,3.3546
"beta",0.36689462427306,1.99215378653677,1.5986,4.9983,0.5559,0.0442,3.1172,0.0442,3.388,0.0442,3.4326
"beta",0.395422685545636,2.19519168493105,1.5948,5.0593,0.5324,0.0541,3.1468,0.0541,3.4824,0.0541,3.549
"beta",0.401966655678349,2.2542706455756,1.5982,5.0931,0.5236,0.0564,3.1686,0.0564,3.525,0.0564,3.5992
"beta",0.418965856910916,2.39083853014931,1.5991,5.1426,0.5123,0.0626,3.1967,0.0626,3.5985,0.0626,3.6911
"beta",0.442646766759455,2.57807534798863,1.5967,5.1925,0.4946,0.0714,3.2225,0.0714,3.6844,0.0714,3.8046
"beta",0.459479935097508,2.73269831883349,1.6,5.2508,0.4832,0.0777,3.2569,0.0777,3.7704,0.0777,3.9164
"beta",0.486882872020826,2.97089785262384,1.598,5.3081,0.4655,0.0882,3.2869,0.0882,3.8738,0.0882,4.0617
"beta",0.512151794768171,3.19144514314714,1.5938,5.3467,0.4515,0.0981,3.3055,0.0981,3.956,0.0981,4.1847
"beta",0.518700919765048,3.28003662888892,1.5995,5.3906,0.4455,0.1005,3.3322,0.1005,4.0125,0.1005,4.26
"beta",0.553589507588418,3.61601983212051,1.5954,5.4484,0.4307,0.1142,3.3606,0.1142,4.1319,0.1142,4.4464
"beta",0.571606066931505,3.82391433657473,1.5979,5.5009,0.4195,0.1212,3.3893,0.1212,4.2173,0.1212,4.5761
"beta",0.605165979018668,4.18214120148076,1.5939,5.5508,0.4081,0.1343,3.4129,0.1343,4.3259,0.1343,4.7589
"beta",0.62480502968491,4.42185030898824,1.5943,5.5933,0.4002,0.1419,3.4345,0.1419,4.403,0.1419,4.887
"beta",0.651832753622206,4.77421169250389,1.5954,5.6528,0.3901,0.1523,3.4644,0.1523,4.5095,0.1523,5.068
"beta",0.678581701163435,5.13362198790419,1.5949,5.7018,0.3793,0.1625,3.4879,0.1626,4.6034,0.1626,5.2359
"beta",0.695043311700458,5.41215803778218,1.5995,5.7575,0.3776,0.1686,3.5162,0.1687,4.6876,0.1687,5.3791
"beta",0.727629983619787,5.8990382127231,1.5981,5.8099,0.367,0.1809,3.5398,0.181,4.792,0.181,5.5777
"beta",0.749766000663862,6.2628918067785,1.5981,5.8492,0.359,0.1891,3.5575,0.1893,4.8657,0.1893,5.7196
"beta",0.780489138284698,6.79046877580695,1.5971,5.8965,0.3514,0.2004,3.5781,0.2006,4.959,0.2006,5.9061
"beta",0.815696471323958,7.45086503522238,1.5961,5.9494,0.3438,0.2131,3.6007,0.2134,5.0624,0.2134,6.1184
"beta",0.842042657654267,8.00130004316568,1.5961,5.992,0.338,0.2225,3.6189,0.2229,5.1414,0.2229,6.2825
"beta",0.878512883830583,8.839364079308,1.5963,6.0499,0.3293,0.2351,3.643,0.2357,5.2474,0.2357,6.5078
"beta",0.898316497829976,9.38555357630365,1.5986,6.0931,0.3266,0.2418,3.6615,0.2425,5.3162,0.2425,6.6506
"beta",0.939174275194062,10.4816630505677,1.5973,6.1458,0.3205,0.2556,3.682,0.2565,5.418,0.2565,6.8812
"beta",0.976722773493733,11.6599918447644,1.5974,6.199,0.3134,0.2679,3.7026,0.269,5.5139,0.2691,7.1
"beta",1.017049772667,13.1033280472388,1.5972,6.2527,0.3063,0.2809,3.7229,0.2823,5.6109,0.2823,7.3271
"beta",1.07566818378167,15.4617930353573,1.5938,6.3082,0.2999,0.2992,3.7419,0.3012,5.7244,0.3012,7.6112
"beta",1.07449900760921,15.7208775923168,1.5996,6.3413,0.2991,0.2986,3.7564,0.3005,5.7567,0.3006,7.669
"beta",1.12202628016984,18.2775757092983,1.5991,6.3966,0.2949,0.3128,3.7758,0.3153,5.8554,0.3154,7.915
"beta",1.17536220935499,21.8147937224014,1.5978,6.4511,0.2888,0.3283,3.794,0.3315,5.955,0.3316,8.1717
"beta",1.23999329585698,27.3061918599997,1.5943,6.5015,0.2802,0.3465,3.8094,0.3506,6.0556,0.3508,8.4452
"beta",1.26841564718867,31.0554517336073,1.5964,6.5446,0.2774,0.354,3.8246,0.3586,6.119,0.3589,8.6037
"beta",1.29913022578857,36.1664485950954,1.5988,6.5911,0.2751,0.362,3.8407,0.3671,6.1863,0.3674,8.7734
"beta",1.37174563579261,51.815197931882,1.5962,6.6469,0.269,0.3806,3.8572,0.3872,6.2887,0.3876,9.0617
"beta",1.36759504485875,53.9045506034745,1.6029,6.6848,0.271,0.3791,3.8721,0.3856,6.3228,0.3861,9.127
"gamma",1.5723184877139,NA,1.595,6.816,0.254,0.4271,3.9074,0.4384,6.5629,0.4395,9.8393
"gamma",1.55362991395285,206.321905451699,1.6046,6.8619,0.2581,0.4223,3.9253,0.4332,6.5968,0.4342,9.8944
"betaprime",1.70127528561279,104.346147347498,1.5942,6.91,0.2492,0.4537,3.9336,0.4687,6.7104,0.4704,10.2753
"betaprime",1.74347168747336,78.1400541221723,1.5968,6.9571,0.2462,0.4616,3.9478,0.4779,6.7717,0.4799,10.4463
"betaprime",1.80896618417464,59.9858586806804,1.5954,6.9934,0.2429,0.4739,3.9569,0.4923,6.831,0.4947,10.6317
"betaprime",1.87450927204452,47.999601733929,1.5982,7.055,0.2435,0.4854,3.9746,0.5059,6.9112,0.5087,10.8635
"betaprime",1.94056117493194,40.7741125931498,1.5997,7.106,0.2397,0.4965,3.9885,0.5192,6.9801,0.5226,11.0695
"betaprime",2.04428109191358,34.2042548796162,1.5979,7.1555,0.2348,0.5133,4.0001,0.5396,7.0571,0.544,11.3194
"betaprime",2.16122079983121,29.578089551779,1.5951,7.2004,0.2321,0.531,4.0097,0.5614,7.1301,0.5671,11.5651
"betaprime",2.1998303400632,27.9909223270952,1.5982,7.2413,0.2312,0.5362,4.0213,0.568,7.1764,0.574,11.6977
"betaprime",2.39575021713041,23.8186774377245,1.5941,7.3068,0.2261,0.5624,4.0346,0.6013,7.2799,0.6098,12.0549
"betaprime",2.46174060876481,22.6028750761878,1.596,7.3489,0.2228,0.5701,4.0454,0.6114,7.3303,0.6209,12.2103
"betaprime",2.57833635827992,21.0278756013373,1.5964,7.3994,0.2235,0.5834,4.057,0.6289,7.3964,0.6401,12.4278
"betaprime",2.74196927957237,19.4024285673629,1.5957,7.4568,0.2208,0.6006,4.0694,0.652,7.4737,0.6658,12.6907
"betaprime",2.76683617211878,19.0273093219381,1.5995,7.492,0.2182,0.6027,4.0792,0.6549,7.5075,0.669,12.7846
"betaprime",3.07644413581118,17.197642066339,1.594,7.5545,0.2143,0.6311,4.0895,0.6941,7.6038,0.7136,13.1434
"betaprime",3.13332780685276,16.787714591641,1.5977,7.5978,0.2128,0.6353,4.1007,0.7001,7.6468,0.7206,13.2712
"betaprime",3.30324365247041,16.0508445544727,1.5978,7.6449,0.2116,0.6482,4.1104,0.7185,7.7051,0.7421,13.4737
"betaprime",3.47404516812181,15.4017180450913,1.5995,7.7002,0.2102,0.6598,4.1225,0.7354,7.7677,0.7621,13.684
"betaprime",3.76177934509003,14.677592593357,1.5962,7.7417,0.2061,0.678,4.1288,0.7621,7.8269,0.7942,13.9114
"betaprime",4.02845802789321,14.1077231975924,1.596,7.7922,0.2049,0.6923,4.1384,0.7837,7.8874,0.8208,14.1292
"betaprime",4.1676688885456,13.7823856939841,1.5997,7.8445,0.2025,0.6986,4.1506,0.7934,7.9383,0.833,14.2906
"betaprime",4.62523067207076,13.1657229821896,1.5976,7.9009,0.1992,0.7184,4.1599,0.824,8.0089,0.8718,14.559
"betaprime",5.21219386607408,12.6273989602923,1.5941,7.9487,0.1971,0.739,4.1664,0.8565,8.0723,0.914,14.812
"betaprime",5.77527774861082,12.2161490601022,1.5941,8.0061,0.1957,0.7543,4.1767,0.8814,8.1358,0.9473,15.0466
"betaprime",6.36036873642355,11.8964322970249,1.5943,8.0552,0.1936,0.7672,4.1854,0.9027,8.1893,0.9764,15.245
"betaprime",6.67375352185685,11.7313943230966,1.5964,8.0933,0.1909,0.7727,4.1933,0.9121,8.2254,0.9896,15.3676
"betaprime",7.66688746772707,11.4087552146055,1.5954,8.1429,0.1922,0.7882,4.201,0.9383,8.2809,1.0263,15.5835
"betaprime",8.79574612919241,11.1429691836238,1.5959,8.195,0.19,0.8009,4.21,0.9601,8.3346,1.0578,15.7845
"betaprime",10.0049780703848,10.9311691889167,1.5977,8.2469,0.1892,0.8106,4.2196,0.9773,8.3844,1.083,15.9641
"betaprime",12.2998772892356,10.702571017528,1.5972,8.2926,0.1882,0.8236,4.2266,1.0002,8.4324,1.1172,16.1516
"inverse gamma",10.2070363657717,10.544157489799,1.59,8.3697,0.1829,0.8594,4.2342,1.0645,8.5253,1.216,16.5566
"inverse gamma",10.1710336202458,NA,1.5945,8.4038,0.1837,0.8584,4.2422,1.0631,8.5495,1.2143,16.624
"inverse gamma",10.1291449734159,NA,1.5997,8.4439,0.1824,0.8573,4.2517,1.0614,8.578,1.2122,16.7034
"inverse gamma",10.0962558951024,-38.0112532519735,1.6039,8.4758,0.1842,0.8564,4.2591,1.0602,8.6006,1.2106,16.7665
"pearson IV",5.32707729530893,-29.5051217117812,1.5959,8.557,0.1804,0.8945,4.2658,1.1312,8.6943,1.3259,17.1885
"pearson IV",5.2758577927798,-26.4090397056192,1.5962,8.5907,0.1796,0.9023,4.2709,1.1464,8.7254,1.3517,17.3111
"pearson IV",5.16749229546031,-21.6289579984732,1.5957,8.6599,0.1761,0.9206,4.2803,1.1822,8.7904,1.4135,17.5754
"pearson IV",5.11439070285484,-20.0319468021905,1.5971,8.7053,0.1737,0.9288,4.2875,1.1986,8.8292,1.4427,17.7237
"pearson IV",5.04194752658904,-17.9681664136611,1.5958,8.7516,0.1747,0.943,4.293,1.2269,8.8732,1.4931,17.9107
"pearson IV",4.97242201402783,-16.4249975377694,1.5962,8.8083,0.1736,0.9559,4.3009,1.2533,8.9227,1.5415,18.1109
"pearson IV",4.9136923751682,-15.2462067487044,1.5956,8.8527,0.1714,0.9682,4.3062,1.2784,8.9627,1.5882,18.2798
"pearson IV",4.87602795853745,-14.6881626608362,1.5981,8.8995,0.1724,0.974,4.314,1.2908,8.999,1.612,18.4136
"pearson IV",4.78875422457932,-13.1825626524072,1.5946,8.9582,0.1683,0.9955,4.3191,1.3356,9.0546,1.6975,18.6671
"pearson IV",4.77129267087206,-13.0585041476297,1.5985,8.9972,0.1714,0.9963,4.3266,1.338,9.0814,1.7029,18.7537
"beta",0.127757621241035,0.585287601598073,1.6144,4.2405,0.9206,2e-04,3.2472,2e-04,3.248,2e-04,3.248
"beta",0.144742191199213,0.667426277331542,1.61,4.2943,0.8895,5e-04,3.1107,5e-04,3.113,5e-04,3.113
"beta",0.152723126720637,0.710863374317996,1.6151,4.347,0.8747,8e-04,3.0998,8e-04,3.1035,8e-04,3.1035
"beta",0.17068703352008,0.801301630753092,1.6114,4.4037,0.838,0.0017,3.0266,0.0017,3.0344,0.0017,3.0345
"beta",0.180604322954547,0.855641592919128,1.6141,4.4532,0.8215,0.0024,3.0207,0.0024,3.0321,0.0024,3.0322
"beta",0.198344318275107,0.948327599079348,1.6104,4.5049,0.7869,0.004,2.9865,0.004,3.0061,0.004,3.0064
"beta",0.212859581777593,1.0277804976562,1.6095,4.5547,0.7607,0.0057,2.9797,0.0057,3.0086,0.0057,3.0094
"beta",0.22122165998118,1.07765881485632,1.6124,4.5967,0.7456,0.0069,2.993,0.0069,3.0291,0.0069,3.0302
"beta",0.240891718811356,1.18876055730274,1.6101,4.6561,0.7136,0.0101,2.994,0.0101,3.0484,0.0101,3.0508
"beta",0.250884148807265,1.24912972752424,1.6111,4.695,0.6982,0.012,3.0066,0.012,3.0729,0.012,3.0763
"beta",0.260009271607269,1.30852571445983,1.6146,4.7412,0.6841,0.0139,3.0296,0.0139,3.1089,0.0139,3.1135
"beta",0.279072029802715,1.42245201900369,1.6116,4.7912,0.6564,0.0183,3.0394,0.0183,3.1452,0.0183,3.1531
"beta",0.301463554579299,1.56350231830124,1.6101,4.856,0.6294,0.024,3.0629,0.024,3.2058,0.024,3.2195
"beta",0.316103840125259,1.66067607599776,1.6103,4.9023,0.6111,0.0282,3.0843,0.0282,3.2551,0.0282,3.2741
"beta",0.333479245312046,1.7810509373215,1.6113,4.9598,0.5896,0.0333,3.1134,0.0333,3.321,0.0333,3.3481
"beta",0.344236172148958,1.86141430452,1.6138,5.0034,0.58,0.0367,3.1384,0.0367,3.3721,0.0367,3.4056
"beta",0.366363874044968,2.01364666924626,1.61,5.0503,0.5576,0.044,3.1577,0.044,3.4394,0.044,3.4869
"beta",0.375701590426965,2.09226124963723,1.6139,5.0953,0.5482,0.0471,3.1856,0.0471,3.4947,0.0471,3.5509
"beta",0.402991496227682,2.29414204197703,1.6103,5.1536,0.524,0.0567,3.2125,0.0567,3.5874,0.0567,3.668
"beta",0.415015838903375,2.39447569491807,1.6117,5.1927,0.5172,0.061,3.2347,0.061,3.6437,0.061,3.7382
"beta",0.43435782755306,2.56059119112743,1.6135,5.2529,0.501,0.0681,3.2683,0.0681,3.7334,0.0681,3.8532
"beta",0.445870215236209,2.66594945013965,1.6155,5.2926,0.4955,0.0724,3.291,0.0724,3.7917,0.0724,3.929
"beta",0.478048048324883,2.93417791624181,1.6097,5.345,0.4714,0.0846,3.3143,0.0847,3.8973,0.0847,4.0808
"beta",0.502817325833952,3.16735016841418,1.6094,5.4033,0.4583,0.0942,3.3448,0.0942,3.9989,0.0942,4.2267
"beta",0.506686034978367,3.22986705848877,1.6152,5.4417,0.455,0.0956,3.3686,0.0956,4.0452,0.0956,4.2868
"beta",0.5425506159137,3.57432936889515,1.6102,5.4996,0.4366,0.1096,3.3951,0.1096,4.1665,0.1096,4.4772
"beta",0.570106120778248,3.8726251833709,1.6097,5.5581,0.4212,0.1203,3.4244,0.1204,4.2745,0.1204,4.648
"beta",0.586115781715605,4.06835811872548,1.6116,5.6033,0.4176,0.1265,3.4479,0.1265,4.3489,0.1265,4.7651
"beta",0.615623790516751,4.41430244535673,1.6098,5.656,0.4046,0.138,3.4727,0.138,4.4536,0.138,4.9433
"beta",0.634215174825164,4.66688177723601,1.6118,5.7046,0.3961,0.1451,3.497,0.1452,4.5352,0.1452,5.0798
"beta",0.651602945866762,4.9079079998103,1.6127,5.7446,0.3916,0.1518,3.5163,0.1518,4.6054,0.1518,5.2015
"beta",0.672072450351436,5.20841101527493,1.6141,5.7923,0.3839,0.1596,3.5391,0.1596,4.6881,0.1596,5.3474
"beta",0.717993459393736,5.8769133338891,1.6105,5.86,0.3708,0.177,3.5679,0.1771,4.83,0.1771,5.6204
"beta",0.741810989866499,6.26041138034314,1.6094,5.897,0.3627,0.1858,3.5837,0.186,4.9042,0.186,5.7662
"beta",0.756334979511797,6.57292588138953,1.6141,5.9486,0.3584,0.1911,3.6083,0.1912,4.9792,0.1912,5.9019
"beta",0.799484141173074,7.36371596202953,1.6116,6.0093,0.3494,0.2068,3.6329,0.2071,5.103,0.2071,6.159
"beta",0.82805731508811,7.9432665543817,1.6103,6.0493,0.3439,0.217,3.6488,0.2174,5.1827,0.2174,6.3288
"beta",0.836115859767888,8.21676747534424,1.6155,6.0922,0.34,0.2197,3.6688,0.2201,5.2377,0.2201,6.4301
"beta",0.86819948537508,8.9823808836739,1.6153,6.1424,0.3343,0.2309,3.6887,0.2314,5.3303,0.2314,6.6304
