"time","temperature","bin.start","bin.end","index.bin","n.points","n.NA","n.imputed","n.outliers","sd.temperature"
2020-07-24 19:32:30,28.44202,2020-07-24 19:30:00,2020-07-24 19:35:00,6859,5,0,0,0,0.127900887408962
2020-07-24 19:37:30,29.31192,2020-07-24 19:35:00,2020-07-24 19:40:00,6860,5,0,0,0,0.332759923969219
2020-07-24 19:42:30,28.75464,2020-07-24 19:40:00,2020-07-24 19:45:00,6861,5,0,0,0,0.222461981021477
2020-07-24 19:47:30,28.7261,2020-07-24 19:45:00,2020-07-24 19:50:00,6862,5,0,0,0,0.185546314972839
2020-07-24 19:52:30,29.42956,2020-07-24 19:50:00,2020-07-24 19:55:00,6863,5,0,0,0,0.354890691622082
2020-07-24 19:57:30,29.38556,2020-07-24 19:55:00,2020-07-24 20:00:00,6864,5,0,0,0,0.411197510936046
2020-07-24 20:02:30,29.4528,2020-07-24 20:00:00,2020-07-24 20:05:00,6865,5,0,0,0,0.213268152802991
2020-07-24 20:07:30,29.50974,2020-07-24 20:05:00,2020-07-24 20:10:00,6866,5,0,0,0,0.168186096333794
2020-07-24 20:12:30,29.81622,2020-07-24 20:10:00,2020-07-24 20:15:00,6867,5,0,0,0,0.494150469998764
2020-07-24 20:17:30,30.27218,2020-07-24 20:15:00,2020-07-24 20:20:00,6868,5,0,0,0,0.640832347030017
2020-07-24 20:22:30,29.6804,2020-07-24 20:20:00,2020-07-24 20:25:00,6869,5,0,0,0,0.168897380086253
2020-07-24 20:27:30,30.47076,2020-07-24 20:25:00,2020-07-24 20:30:00,6870,5,0,0,0,0.396112670840002
2020-07-24 20:32:30,29.83032,2020-07-24 20:30:00,2020-07-24 20:35:00,6871,5,0,0,0,0.380230426189173
2020-07-24 20:37:30,30.157,2020-07-24 20:35:00,2020-07-24 20:40:00,6872,5,0,0,0,0.251711422069004
2020-07-24 20:42:30,30.55414,2020-07-24 20:40:00,2020-07-24 20:45:00,6873,5,0,0,0,0.24782032402529
2020-07-24 20:47:30,30.2482,2020-07-24 20:45:00,2020-07-24 20:50:00,6874,5,0,0,0,0.178320946610318
2020-07-24 20:52:30,30.80726,2020-07-24 20:50:00,2020-07-24 20:55:00,6875,5,0,0,0,0.38682183625023
2020-07-24 20:57:30,30.579,2020-07-24 20:55:00,2020-07-24 21:00:00,6876,5,0,0,0,0.244323525269263
2020-07-24 21:02:30,30.52522,2020-07-24 21:00:00,2020-07-24 21:05:00,6877,5,0,0,0,0.207339834571169
2020-07-24 21:07:30,31.1829,2020-07-24 21:05:00,2020-07-24 21:10:00,6878,5,0,0,0,0.385382452895822
2020-07-24 21:12:30,30.54344,2020-07-24 21:10:00,2020-07-24 21:15:00,6879,5,0,0,0,0.416741920137631
2020-07-24 21:17:30,30.9486,2020-07-24 21:15:00,2020-07-24 21:20:00,6880,5,0,0,0,0.154870026150963
2020-07-24 21:22:30,30.72572,2020-07-24 21:20:00,2020-07-24 21:25:00,6881,5,0,0,0,0.213580153572376
2020-07-24 21:27:30,31.45308,2020-07-24 21:25:00,2020-07-24 21:30:00,6882,5,0,0,0,0.55095050322148
2020-07-24 21:32:30,31.5206,2020-07-24 21:30:00,2020-07-24 21:35:00,6883,5,0,0,0,0.230684990842491
2020-07-24 21:37:30,30.81192,2020-07-24 21:35:00,2020-07-24 21:40:00,6884,5,0,0,0,0.0798908442814318
2020-07-24 21:42:30,31.30496,2020-07-24 21:40:00,2020-07-24 21:45:00,6885,5,0,0,0,0.201047352631164
2020-07-24 21:47:30,31.57658,2020-07-24 21:45:00,2020-07-24 21:50:00,6886,5,0,0,0,0.627875638164119
2020-07-24 21:52:30,30.96792,2020-07-24 21:50:00,2020-07-24 21:55:00,6887,5,0,0,0,0.178284258979866
2020-07-24 21:57:30,31.30712,2020-07-24 21:55:00,2020-07-24 22:00:00,6888,5,0,0,0,0.241735086406587
2020-07-24 22:02:30,31.13264,2020-07-24 22:00:00,2020-07-24 22:05:00,6889,5,0,0,0,0.218261329602841
2020-07-24 22:07:30,31.16628,2020-07-24 22:05:00,2020-07-24 22:10:00,6890,5,0,0,0,0.226460011922635
2020-07-24 22:12:30,31.6524,2020-07-24 22:10:00,2020-07-24 22:15:00,6891,5,0,0,0,0.101358522088674
2020-07-24 22:17:30,31.59428,2020-07-24 22:15:00,2020-07-24 22:20:00,6892,5,0,0,0,0.228073523233189
2020-07-24 22:22:30,31.48938,2020-07-24 22:20:00,2020-07-24 22:25:00,6893,5,0,0,0,0.292419043497513
2020-07-24 22:27:30,31.21412,2020-07-24 22:25:00,2020-07-24 22:30:00,6894,5,0,0,0,0.0672144106572391
2020-07-24 22:32:30,32.0981,2020-07-24 22:30:00,2020-07-24 22:35:00,6895,5,0,0,0,0.663902779027171
2020-07-24 22:37:30,31.85618,2020-07-24 22:35:00,2020-07-24 22:40:00,6896,5,0,0,0,0.409236236176613
2020-07-24 22:42:30,31.20828,2020-07-24 22:40:00,2020-07-24 22:45:00,6897,5,0,0,0,0.224968191084873
2020-07-24 22:47:30,32.02594,2020-07-24 22:45:00,2020-07-24 22:50:00,6898,5,0,0,0,0.559537829820289
2020-07-24 22:52:30,31.29516,2020-07-24 22:50:00,2020-07-24 22:55:00,6899,5,0,0,0,0.160430804398657
2020-07-24 22:57:30,31.96886,2020-07-24 22:55:00,2020-07-24 23:00:00,6900,5,0,0,0,0.262869536082065
2020-07-24 23:02:30,31.48498,2020-07-24 23:00:00,2020-07-24 23:05:00,6901,5,0,0,0,0.200075215856438
2020-07-24 23:07:30,31.59356,2020-07-24 23:05:00,2020-07-24 23:10:00,6902,5,0,0,0,0.0968324480739799
2020-07-24 23:12:30,32.52382,2020-07-24 23:10:00,2020-07-24 23:15:00,6903,5,0,0,0,0.417008785279158
2020-07-24 23:17:30,32.47492,2020-07-24 23:15:00,2020-07-24 23:20:00,6904,5,0,0,0,0.108298947363305
2020-07-24 23:22:30,32.02772,2020-07-24 23:20:00,2020-07-24 23:25:00,6905,5,0,0,0,0.202556873494829
2020-07-24 23:27:30,32.03184,2020-07-24 23:25:00,2020-07-24 23:30:00,6906,5,0,0,0,0.191960941339638
2020-07-24 23:32:30,31.89748,2020-07-24 23:30:00,2020-07-24 23:35:00,6907,5,0,0,0,0.0425441770398728
2020-07-24 23:37:30,31.75968,2020-07-24 23:35:00,2020-07-24 23:40:00,6908,5,0,0,0,0.193383548938374
2020-07-24 23:42:30,31.9306,2020-07-24 23:40:00,2020-07-24 23:45:00,6909,5,0,0,0,0.277020279041085
2020-07-24 23:47:30,32.20172,2020-07-24 23:45:00,2020-07-24 23:50:00,6910,5,0,0,0,0.180024420565657
2020-07-24 23:52:30,31.76534,2020-07-24 23:50:00,2020-07-24 23:55:00,6911,5,0,0,0,0.285384447719212
2020-07-24 23:57:30,31.92672,2020-07-24 23:55:00,2020-07-25 00:00:00,6912,5,0,0,0,0.127007783226069
2020-07-25 00:02:30,31.87392,2020-07-25 00:00:00,2020-07-25 00:05:00,6913,5,0,0,0,0.333608141387467
2020-07-25 00:07:30,32.6501,2020-07-25 00:05:00,2020-07-25 00:10:00,6914,5,0,0,0,0.224049849363929
2020-07-25 00:12:30,32.31498,2020-07-25 00:10:00,2020-07-25 00:15:00,6915,5,0,0,0,0.295858804161715
2020-07-25 00:17:30,32.46568,2020-07-25 00:15:00,2020-07-25 00:20:00,6916,5,0,0,0,0.54673255527726
2020-07-25 00:22:30,32.3953,2020-07-25 00:20:00,2020-07-25 00:25:00,6917,5,0,0,0,0.378027293988147
2020-07-25 00:27:30,32.6993,2020-07-25 00:25:00,2020-07-25 00:30:00,6918,5,0,0,0,0.378845740374629
2020-07-25 00:32:30,32.04622,2020-07-25 00:30:00,2020-07-25 00:35:00,6919,5,0,0,0,0.102550119453855
2020-07-25 00:37:30,32.40824,2020-07-25 00:35:00,2020-07-25 00:40:00,6920,5,0,0,0,0.27606135731029
2020-07-25 00:42:30,32.50106,2020-07-25 00:40:00,2020-07-25 00:45:00,6921,5,0,0,0,0.224985472864362
2020-07-25 00:47:30,32.53068,2020-07-25 00:45:00,2020-07-25 00:50:00,6922,5,0,0,0,0.213326632186421
2020-07-25 00:52:30,32.6122,2020-07-25 00:50:00,2020-07-25 00:55:00,6923,5,0,0,0,0.395316917168997
2020-07-25 00:57:30,32.18716,2020-07-25 00:55:00,2020-07-25 01:00:00,6924,5,0,0,0,0.31547829243864
2020-07-25 01:02:30,32.3855,2020-07-25 01:00:00,2020-07-25 01:05:00,6925,5,0,0,0,0.266808517480234
2020-07-25 01:07:30,31.85028,2020-07-25 01:05:00,2020-07-25 01:10:00,6926,5,0,0,0,0.11814724711139
2020-07-25 01:12:30,31.9733,2020-07-25 01:10:00,2020-07-25 01:15:00,6927,5,0,0,0,0.107891380563972
2020-07-25 01:17:30,31.90452,2020-07-25 01:15:00,2020-07-25 01:20:00,6928,5,0,0,0,0.0579512036113144
2020-07-25 01:22:30,31.87196,2020-07-25 01:20:00,2020-07-25 01:25:00,6929,5,0,0,0,0.0676819252090245
2020-07-25 01:27:30,31.93746,2020-07-25 01:25:00,2020-07-25 01:30:00,6930,5,0,0,0,0.120789291743929
2020-07-25 01:32:30,32.20878,2020-07-25 01:30:00,2020-07-25 01:35:00,6931,5,0,0,0,0.111284082419725
2020-07-25 01:37:30,31.9102,2020-07-25 01:35:00,2020-07-25 01:40:00,6932,5,0,0,0,0.0522655240096188
2020-07-25 01:42:30,31.75144,2020-07-25 01:40:00,2020-07-25 01:45:00,6933,5,0,0,0,0.0424133587446214
2020-07-25 01:47:30,31.78646,2020-07-25 01:45:00,2020-07-25 01:50:00,6934,5,0,0,0,0.0931013587441126
2020-07-25 01:52:30,31.71178,2020-07-25 01:50:00,2020-07-25 01:55:00,6935,5,0,0,0,0.0640907715665835
2020-07-25 01:57:30,31.7109,2020-07-25 01:55:00,2020-07-25 02:00:00,6936,5,0,0,0,0.0596214307107766
2020-07-25 02:02:30,31.73312,2020-07-25 02:00:00,2020-07-25 02:05:00,6937,5,0,0,0,0.0588865604361463
2020-07-25 02:07:30,31.54188,2020-07-25 02:05:00,2020-07-25 02:10:00,6938,5,0,0,0,0.238004993645091
2020-07-25 02:12:30,31.2153,2020-07-25 02:10:00,2020-07-25 02:15:00,6939,5,0,0,0,0.0202610463698196
2020-07-25 02:17:30,31.20428,2020-07-25 02:15:00,2020-07-25 02:20:00,6940,5,0,0,0,0.0284250241864448
2020-07-25 02:22:30,31.10926,2020-07-25 02:20:00,2020-07-25 02:25:00,6941,5,0,0,0,0.0495866715963074
2020-07-25 02:27:30,30.94602,2020-07-25 02:25:00,2020-07-25 02:30:00,6942,5,0,0,0,0.0360873523550845
2020-07-25 02:32:30,30.8447,2020-07-25 02:30:00,2020-07-25 02:35:00,6943,5,0,0,0,0.0489333219800166
2020-07-25 02:37:30,30.76234,2020-07-25 02:35:00,2020-07-25 02:40:00,6944,5,0,0,0,0.0302053472087303
2020-07-25 02:42:30,30.6372,2020-07-25 02:40:00,2020-07-25 02:45:00,6945,5,0,0,0,0.102393115002915
2020-07-25 02:47:30,30.41632,2020-07-25 02:45:00,2020-07-25 02:50:00,6946,5,0,0,0,0.0626514724487784
2020-07-25 02:52:30,30.28448,2020-07-25 02:50:00,2020-07-25 02:55:00,6947,5,0,0,0,0.0318218792656873
2020-07-25 02:57:30,30.14812,2020-07-25 02:55:00,2020-07-25 03:00:00,6948,5,0,0,0,0.0617743231448141
2020-07-25 03:02:30,29.95806,2020-07-25 03:00:00,2020-07-25 03:05:00,6949,5,0,0,0,0.0492964806046028
2020-07-25 03:07:30,29.85692,2020-07-25 03:05:00,2020-07-25 03:10:00,6950,5,0,0,0,0.0262780707054373
2020-07-25 03:12:30,29.76078,2020-07-25 03:10:00,2020-07-25 03:15:00,6951,5,0,0,0,0.0284129723893854
2020-07-25 03:17:30,29.67108,2020-07-25 03:15:00,2020-07-25 03:20:00,6952,5,0,0,0,0.0115022606473683
2020-07-25 03:22:30,29.64378,2020-07-25 03:20:00,2020-07-25 03:25:00,6953,5,0,0,0,0.0427313936117231
2020-07-25 03:27:30,29.5121,2020-07-25 03:25:00,2020-07-25 03:30:00,6954,5,0,0,0,0.0296965486210096
2020-07-25 03:32:30,29.41766,2020-07-25 03:30:00,2020-07-25 03:35:00,6955,5,0,0,0,0.00746009383318983
2020-07-25 03:37:30,29.33176,2020-07-25 03:35:00,2020-07-25 03:40:00,6956,5,0,0,0,0.0638498472981737
2020-07-25 03:42:30,29.22812,2020-07-25 03:40:00,2020-07-25 03:45:00,6957,5,0,0,0,0.0113967977958724
2020-07-25 03:47:30,29.18986,2020-07-25 03:45:00,2020-07-25 03:50:00,6958,5,0,0,0,0.0220632726493605
2020-07-25 03:52:30,29.1165,2020-07-25 03:50:00,2020-07-25 03:55:00,6959,5,0,0,0,0.030833666664865
2020-07-25 03:57:30,29.0552,2020-07-25 03:55:00,2020-07-25 04:00:00,6960,5,0,0,0,0.0299242376678171
2020-07-25 04:02:30,29.0175,2020-07-25 04:00:00,2020-07-25 04:05:00,6961,5,0,0,0,0.02201578978824
2020-07-25 04:07:30,28.98726,2020-07-25 04:05:00,2020-07-25 04:10:00,6962,5,0,0,0,0.0385080251376252
2020-07-25 04:12:30,29.02946,2020-07-25 04:10:00,2020-07-25 04:15:00,6963,5,0,0,0,0.0283034096885871
2020-07-25 04:17:30,28.93284,2020-07-25 04:15:00,2020-07-25 04:20:00,6964,5,0,0,0,0.0351258167164841
2020-07-25 04:22:30,28.8071,2020-07-25 04:20:00,2020-07-25 04:25:00,6965,5,0,0,0,0.0338684956855192
2020-07-25 04:27:30,28.70322,2020-07-25 04:25:00,2020-07-25 04:30:00,6966,5,0,0,0,0.0362544755857811
2020-07-25 04:32:30,28.7347,2020-07-25 04:30:00,2020-07-25 04:35:00,6967,5,0,0,0,0.0133755373723818
2020-07-25 04:37:30,28.69668,2020-07-25 04:35:00,2020-07-25 04:40:00,6968,5,0,0,0,0.0251184593476595
2020-07-25 04:42:30,28.63014,2020-07-25 04:40:00,2020-07-25 04:45:00,6969,5,0,0,0,0.0651229836540072
2020-07-25 04:47:30,28.49356,2020-07-25 04:45:00,2020-07-25 04:50:00,6970,5,0,0,0,0.0288853423036676
2020-07-25 04:52:30,28.49708,2020-07-25 04:50:00,2020-07-25 04:55:00,6971,5,0,0,0,0.0360500624132607
2020-07-25 04:57:30,28.39382,2020-07-25 04:55:00,2020-07-25 05:00:00,6972,5,0,0,0,0.0214574462599818
2020-07-25 05:02:30,28.36478,2020-07-25 05:00:00,2020-07-25 05:05:00,6973,5,0,0,0,0.0425821793711876
2020-07-25 05:07:30,28.35992,2020-07-25 05:05:00,2020-07-25 05:10:00,6974,5,0,0,0,0.0294614493872913
2020-07-25 05:12:30,28.2906,2020-07-25 05:10:00,2020-07-25 05:15:00,6975,5,0,0,0,0.036503766928908
2020-07-25 05:17:30,28.05668,2020-07-25 05:15:00,2020-07-25 05:20:00,6976,5,0,0,0,0.0762416356067992
2020-07-25 05:22:30,27.648,2020-07-25 05:20:00,2020-07-25 05:25:00,6977,5,0,0,0,0.0655871557547658
2020-07-25 05:27:30,27.6065,2020-07-25 05:25:00,2020-07-25 05:30:00,6978,5,0,0,0,0.0287567383407794
2020-07-25 05:32:30,27.53988,2020-07-25 05:30:00,2020-07-25 05:35:00,6979,5,0,0,0,0.0204291947956846
2020-07-25 05:37:30,27.3567,2020-07-25 05:35:00,2020-07-25 05:40:00,6980,5,0,0,0,0.113648427177854
2020-07-25 05:42:30,27.15032,2020-07-25 05:40:00,2020-07-25 05:45:00,6981,5,0,0,0,0.124460704642067
2020-07-25 05:47:30,27.02118,2020-07-25 05:45:00,2020-07-25 05:50:00,6982,5,0,0,0,0.0419674516738871
2020-07-25 05:52:30,26.87928,2020-07-25 05:50:00,2020-07-25 05:55:00,6983,5,0,0,0,0.0310685049527652
2020-07-25 05:57:30,26.73156,2020-07-25 05:55:00,2020-07-25 06:00:00,6984,5,0,0,0,0.10921768629668
2020-07-25 06:02:30,26.51354,2020-07-25 06:00:00,2020-07-25 06:05:00,6985,5,0,0,0,0.0396941179521606
2020-07-25 06:07:30,26.50386,2020-07-25 06:05:00,2020-07-25 06:10:00,6986,5,0,0,0,0.0498885056901888
2020-07-25 06:12:30,26.54846,2020-07-25 06:10:00,2020-07-25 06:15:00,6987,5,0,0,0,0.0196107878475089
2020-07-25 06:17:30,26.50874,2020-07-25 06:15:00,2020-07-25 06:20:00,6988,5,0,0,0,0.0870606857312753
2020-07-25 06:22:30,26.4325,2020-07-25 06:20:00,2020-07-25 06:25:00,6989,5,0,0,0,0.121392812802076
2020-07-25 06:27:30,26.21064,2020-07-25 06:25:00,2020-07-25 06:30:00,6990,5,0,0,0,0.0368163414803803
2020-07-25 06:32:30,26.43152,2020-07-25 06:30:00,2020-07-25 06:35:00,6991,5,0,0,0,0.0738245013528697
2020-07-25 06:37:30,26.37018,2020-07-25 06:35:00,2020-07-25 06:40:00,6992,5,0,0,0,0.0103659056526669
2020-07-25 06:42:30,26.40032,2020-07-25 06:40:00,2020-07-25 06:45:00,6993,5,0,0,0,0.0886983765353112
2020-07-25 06:47:30,26.41018,2020-07-25 06:45:00,2020-07-25 06:50:00,6994,5,0,0,0,0.177164082138565
2020-07-25 06:52:30,26.18288,2020-07-25 06:50:00,2020-07-25 06:55:00,6995,5,0,0,0,0.0539768190985731
2020-07-25 06:57:30,26.13182,2020-07-25 06:55:00,2020-07-25 07:00:00,6996,5,0,0,0,0.0871684690699565
2020-07-25 07:02:30,26.30868,2020-07-25 07:00:00,2020-07-25 07:05:00,6997,5,0,0,0,0.0346001011559212
2020-07-25 07:07:30,26.43028,2020-07-25 07:05:00,2020-07-25 07:10:00,6998,5,0,0,0,0.112042880184329
2020-07-25 07:12:30,26.68528,2020-07-25 07:10:00,2020-07-25 07:15:00,6999,5,0,0,0,0.0491389560328667
2020-07-25 07:17:30,27.07342,2020-07-25 07:15:00,2020-07-25 07:20:00,7000,5,0,0,0,0.108438724632855
2020-07-25 07:22:30,27.22874,2020-07-25 07:20:00,2020-07-25 07:25:00,7001,5,0,0,0,0.0442177905372948
2020-07-25 07:27:30,26.94056,2020-07-25 07:25:00,2020-07-25 07:30:00,7002,5,0,0,0,0.149797005978091
2020-07-25 07:32:30,26.72456,2020-07-25 07:30:00,2020-07-25 07:35:00,7003,5,0,0,0,0.200882298871752
2020-07-25 07:37:30,25.39538,2020-07-25 07:35:00,2020-07-25 07:40:00,7004,5,0,0,0,0.282091859152298
2020-07-25 07:42:30,25.18584,2020-07-25 07:40:00,2020-07-25 07:45:00,7005,5,0,0,0,0.0258281435647247
2020-07-25 07:47:30,25.36282,2020-07-25 07:45:00,2020-07-25 07:50:00,7006,5,0,0,0,0.189634614456328
2020-07-25 07:52:30,25.76172,2020-07-25 07:50:00,2020-07-25 07:55:00,7007,5,0,0,0,0.0651760845709528
2020-07-25 07:57:30,25.8797,2020-07-25 07:55:00,2020-07-25 08:00:00,7008,5,0,0,0,0.0561751724518934
2020-07-25 08:02:30,26.12868,2020-07-25 08:00:00,2020-07-25 08:05:00,7009,5,0,0,0,0.0855309709988138
2020-07-25 08:07:30,25.64974,2020-07-25 08:05:00,2020-07-25 08:10:00,7010,5,0,0,0,0.163983270488181
2020-07-25 08:12:30,25.5994,2020-07-25 08:10:00,2020-07-25 08:15:00,7011,5,0,0,0,0.18749942666579
2020-07-25 08:17:30,25.91898,2020-07-25 08:15:00,2020-07-25 08:20:00,7012,5,0,0,0,0.0388429787735189
2020-07-25 08:22:30,25.3527,2020-07-25 08:20:00,2020-07-25 08:25:00,7013,5,0,0,0,0.124952811092828
2020-07-25 08:27:30,25.014,2020-07-25 08:25:00,2020-07-25 08:30:00,7014,5,0,0,0,0.157020126098535
2020-07-25 08:32:30,24.64784,2020-07-25 08:30:00,2020-07-25 08:35:00,7015,5,0,0,0,0.0784282347117407
2020-07-25 08:37:30,24.6403,2020-07-25 08:35:00,2020-07-25 08:40:00,7016,5,0,0,0,0.0804257110630669
2020-07-25 08:42:30,25.09836,2020-07-25 08:40:00,2020-07-25 08:45:00,7017,5,0,0,0,0.100897983131478
2020-07-25 08:47:30,25.1321,2020-07-25 08:45:00,2020-07-25 08:50:00,7018,5,0,0,0,0.0936452614925071
2020-07-25 08:52:30,25.15662,2020-07-25 08:50:00,2020-07-25 08:55:00,7019,5,0,0,0,0.154010606777586
2020-07-25 08:57:30,25.79972,2020-07-25 08:55:00,2020-07-25 09:00:00,7020,5,0,0,0,0.195838969564282
2020-07-25 09:02:30,26.39544,2020-07-25 09:00:00,2020-07-25 09:05:00,7021,5,0,0,0,0.133868173962297
2020-07-25 09:07:30,26.67792,2020-07-25 09:05:00,2020-07-25 09:10:00,7022,5,0,0,0,0.0520184294265021
2020-07-25 09:12:30,26.7042,2020-07-25 09:10:00,2020-07-25 09:15:00,7023,5,0,0,0,0.0508658529860649
2020-07-25 09:17:30,26.34712,2020-07-25 09:15:00,2020-07-25 09:20:00,7024,5,0,0,0,0.195392353995749
2020-07-25 09:22:30,26.12838,2020-07-25 09:20:00,2020-07-25 09:25:00,7025,5,0,0,0,0.0561686033296179
2020-07-25 09:27:30,26.4708,2020-07-25 09:25:00,2020-07-25 09:30:00,7026,5,0,0,0,0.116909665981903
2020-07-25 09:32:30,26.70768,2020-07-25 09:30:00,2020-07-25 09:35:00,7027,5,0,0,0,0.172621977163976
2020-07-25 09:37:30,25.92396,2020-07-25 09:35:00,2020-07-25 09:40:00,7028,5,0,0,0,0.516309406267211
2020-07-25 09:42:30,24.98278,2020-07-25 09:40:00,2020-07-25 09:45:00,7029,5,0,0,0,0.12845655685873
2020-07-25 09:47:30,24.8408,2020-07-25 09:45:00,2020-07-25 09:50:00,7030,5,0,0,0,0.0571230688951493
2020-07-25 09:52:30,25.06902,2020-07-25 09:50:00,2020-07-25 09:55:00,7031,5,0,0,0,0.111409119913946
2020-07-25 09:57:30,24.7224,2020-07-25 09:55:00,2020-07-25 10:00:00,7032,5,0,0,0,0.105707426418392
2020-07-25 10:02:30,25.01138,2020-07-25 10:00:00,2020-07-25 10:05:00,7033,5,0,0,0,0.208748082625925
2020-07-25 10:07:30,25.17602,2020-07-25 10:05:00,2020-07-25 10:10:00,7034,5,0,0,0,0.281643031158237
2020-07-25 10:12:30,25.55528,2020-07-25 10:10:00,2020-07-25 10:15:00,7035,5,0,0,0,0.503065221417661
2020-07-25 10:17:30,26.34744,2020-07-25 10:15:00,2020-07-25 10:20:00,7036,5,0,0,0,0.0542080067886654
2020-07-25 10:22:30,26.00604,2020-07-25 10:20:00,2020-07-25 10:25:00,7037,5,0,0,0,0.215475167942851
2020-07-25 10:27:30,25.42762,2020-07-25 10:25:00,2020-07-25 10:30:00,7038,5,0,0,0,0.174174185802604
2020-07-25 10:32:30,25.22844,2020-07-25 10:30:00,2020-07-25 10:35:00,7039,5,0,0,0,0.0773007632562571
2020-07-25 10:37:30,24.99192,2020-07-25 10:35:00,2020-07-25 10:40:00,7040,5,0,0,0,0.115834912699064
2020-07-25 10:42:30,24.35226,2020-07-25 10:40:00,2020-07-25 10:45:00,7041,5,0,0,0,0.198116160370628
2020-07-25 10:47:30,24.03572,2020-07-25 10:45:00,2020-07-25 10:50:00,7042,5,0,0,0,0.38400403253091
2020-07-25 10:52:30,24.23046,2020-07-25 10:50:00,2020-07-25 10:55:00,7043,5,0,0,0,0.148791256463543
2020-07-25 10:57:30,24.22574,2020-07-25 10:55:00,2020-07-25 11:00:00,7044,5,0,0,0,0.0859606188902804
2020-07-25 11:02:30,24.3994,2020-07-25 11:00:00,2020-07-25 11:05:00,7045,5,0,0,0,0.0419599213535964
2020-07-25 11:07:30,24.24052,2020-07-25 11:05:00,2020-07-25 11:10:00,7046,5,0,0,0,0.175333373890997
2020-07-25 11:12:30,24.36482,2020-07-25 11:10:00,2020-07-25 11:15:00,7047,5,0,0,0,0.232623573611962
2020-07-25 11:17:30,24.08132,2020-07-25 11:15:00,2020-07-25 11:20:00,7048,5,0,0,0,0.180579129469603
2020-07-25 11:22:30,24.3417,2020-07-25 11:20:00,2020-07-25 11:25:00,7049,5,0,0,0,0.293686678281464
2020-07-25 11:27:30,24.87804,2020-07-25 11:25:00,2020-07-25 11:30:00,7050,5,0,0,0,0.277607110859936
2020-07-25 11:32:30,25.1371,2020-07-25 11:30:00,2020-07-25 11:35:00,7051,5,0,0,0,0.0937780624666555
2020-07-25 11:37:30,25.02036,2020-07-25 11:35:00,2020-07-25 11:40:00,7052,5,0,0,0,0.0420049163789192
2020-07-25 11:42:30,24.76606,2020-07-25 11:40:00,2020-07-25 11:45:00,7053,5,0,0,0,0.0975083227217038
2020-07-25 11:47:30,24.58426,2020-07-25 11:45:00,2020-07-25 11:50:00,7054,5,0,0,0,0.107475499533616
2020-07-25 11:52:30,24.61238,2020-07-25 11:50:00,2020-07-25 11:55:00,7055,5,0,0,0,0.0723639205681948
2020-07-25 11:57:30,24.72826,2020-07-25 11:55:00,2020-07-25 12:00:00,7056,5,0,0,0,0.104011888743546
2020-07-25 12:02:30,24.66452,2020-07-25 12:00:00,2020-07-25 12:05:00,7057,5,0,0,0,0.0683246075729685
2020-07-25 12:07:30,24.63146,2020-07-25 12:05:00,2020-07-25 12:10:00,7058,5,0,0,0,0.0928963831373436
2020-07-25 12:12:30,24.25996,2020-07-25 12:10:00,2020-07-25 12:15:00,7059,5,0,0,0,0.214075928118974
2020-07-25 12:17:30,23.7024,2020-07-25 12:15:00,2020-07-25 12:20:00,7060,5,0,0,0,0.117011708815827
2020-07-25 12:22:30,23.95278,2020-07-25 12:20:00,2020-07-25 12:25:00,7061,5,0,0,0,0.219645890013904
2020-07-25 12:27:30,24.13472,2020-07-25 12:25:00,2020-07-25 12:30:00,7062,5,0,0,0,0.109864653096435
2020-07-25 12:32:30,23.85692,2020-07-25 12:30:00,2020-07-25 12:35:00,7063,5,0,0,0,0.0745187023504838
2020-07-25 12:37:30,23.90226,2020-07-25 12:35:00,2020-07-25 12:40:00,7064,5,0,0,0,0.0899221218610862
2020-07-25 12:42:30,23.92972,2020-07-25 12:40:00,2020-07-25 12:45:00,7065,5,0,0,0,0.0608929142018997
2020-07-25 12:47:30,23.87424,2020-07-25 12:45:00,2020-07-25 12:50:00,7066,5,0,0,0,0.0233951490698385
2020-07-25 12:52:30,23.84882,2020-07-25 12:50:00,2020-07-25 12:55:00,7067,5,0,0,0,0.040134860159218
2020-07-25 12:57:30,23.79458,2020-07-25 12:55:00,2020-07-25 13:00:00,7068,5,0,0,0,0.0354879134354223
2020-07-25 13:02:30,23.83122,2020-07-25 13:00:00,2020-07-25 13:05:00,7069,5,0,0,0,0.0733712614039044
2020-07-25 13:07:30,23.99244,2020-07-25 13:05:00,2020-07-25 13:10:00,7070,5,0,0,0,0.0952287404096052
2020-07-25 13:12:30,24.20422,2020-07-25 13:10:00,2020-07-25 13:15:00,7071,5,0,0,0,0.0163971643890032
2020-07-25 13:17:30,24.14692,2020-07-25 13:15:00,2020-07-25 13:20:00,7072,5,0,0,0,0.016727731466042
2020-07-25 13:22:30,23.9519,2020-07-25 13:20:00,2020-07-25 13:25:00,7073,5,0,0,0,0.0786433404682169
2020-07-25 13:27:30,23.7261,2020-07-25 13:25:00,2020-07-25 13:30:00,7074,5,0,0,0,0.0599429311929268
2020-07-25 13:32:30,23.81516,2020-07-25 13:30:00,2020-07-25 13:35:00,7075,5,0,0,0,0.0585761726301749
2020-07-25 13:37:30,23.7282,2020-07-25 13:35:00,2020-07-25 13:40:00,7076,5,0,0,0,0.11214359098941
2020-07-25 13:42:30,24.66886,2020-07-25 13:40:00,2020-07-25 13:45:00,7077,5,0,0,0,0.46431946760824
