"lambda3","lambda4","skewness","kurtosis","MC","alpha.minus.3sigma","alpha.plus.3sigma","alpha.minus.4sigma","alpha.plus.4sigma","alpha.minus.5sigma","alpha.plus.5sigma"
10.2,22.8,2.05177772172718,8.13104784023455,0.843902256892493,8.05171083803341,17.3454253736412,8.29791484038685,17.5937756011137,8.30386321389505,17.5997251722738
10.2,23.2,2.07691760711891,8.16905386749224,0.849271566420797,7.92144785107238,17.3708215455594,8.16794449522549,17.6195353931183,8.17390153992813,17.6254936752976
10,23.8,2.11282875342112,8.15237139225221,0.85737563984063,7.16059678967771,16.3897743984616,7.38922386407279,16.6205850040019,7.39475128549022,16.6261136443158
10,24,2.12112014107918,8.16673950137936,0.859745339049084,7.10300555621294,16.3980028881264,7.33171595044903,16.6289293721795,7.33724612923811,16.6344607881484
9.8,24.4,2.14392829008194,8.1448639970667,0.861676017798926,6.47028069129985,15.4516566874261,6.682122416137,15.6656394211863,6.68724608989813,15.6707642903159
9.8,24.8,2.15356957985045,8.11688122654563,0.866680646712921,6.36781120828494,15.4630485812375,6.57975080949503,15.6771890759828,6.58487822796888,15.6823177234752
9.8,25,2.16903721858069,8.17328593987647,0.868393886672584,6.31755870270048,15.4682055038587,6.52953983078358,15.6824174144025,6.5346689428604,15.6875477722975
9.6,26.2,2.20232942906268,8.12159121883124,0.877138094030935,5.57757237621343,14.5788927970128,5.77381851411579,14.7773951963198,5.77857072921675,14.7821486720194
9.6,26.6,2.21517738931681,8.14512874037928,0.880685607062998,5.49312647135579,14.5843789548746,5.68939248458532,14.7829560522752,5.69414645760226,14.7877113167469
9.4,28.2,2.25600390236642,8.14822452646026,0.888698878333074,4.78622821159503,13.7339408537858,4.96768279655614,13.9177594678024,4.97208272910312,13.9221607221992
9.4,29,2.27079715448825,8.15400804350502,0.8928035748543,4.6510422144273,13.7386000946021,4.83245861041941,13.922481069102,4.83685997938757,13.9268838166248
9.4,29.2,2.27722315413372,8.1574152277053,0.892892314926948,4.61833376268435,13.7395874084917,4.79973826856661,13.9234815974558,4.8041399397708,13.9278846613787
9.2,31,2.29598985283522,8.11444739337705,0.896831157793597,4.01230905993588,12.9261046534158,4.17980826409032,13.0961362208891,4.18387744256455,13.1002068169479
9.2,32.6,2.3209941615816,8.16829264867439,0.904309704639964,3.8081996310921,12.9290021610329,3.97555242570823,13.0990718426771,3.97962241228645,13.1031433511982
9,34.8,2.33647195297148,8.1530254271959,0.90647169604451,3.28577408072652,12.1560989609934,3.44013148370579,12.3132209955903,3.4438909654656,12.3169820273915
9,35.2,2.34119017782372,8.15288598512771,0.907127710038133,3.24675778424761,12.1563222754443,3.40107566199525,12.3134471964623,3.40483518879343,12.3172082973559
9,36.6,2.35222771376816,8.17903839202045,0.910633862629705,3.11686210288455,12.1569136654324,3.27103933746315,12.3140462303828,3.27479896306609,12.3178075142492
15.6,15.8,0.0398390149268811,8.20995154051794,0.019662149534617,44.0016640635155,44.5490234308562,44.9385483391691,45.4860368113507,44.9610774856384,45.5085660298138
14.8,16.6,0.449941023029986,8.22946948443015,0.252313249761712,39.8760955889638,44.5717536485279,40.7666013330785,45.4633644255455,40.788026751295,45.4847904599709
14.6,16.6,0.502426888135113,8.19972624053704,0.274520491031369,38.0441194911368,43.0809837536673,38.8937138764446,43.9317496508181,38.9141549742588,43.9521914018551
14.4,16.8,0.596303682933119,8.19507214234647,0.329602808180077,36.6022840046011,42.4937013152789,37.4292368278839,43.3220226766503,37.4491358511264,43.3419224629753
14.4,17,0.660262253900875,8.22053622378488,0.355644547501929,36.9221856283213,43.3672914136071,37.7660227836599,44.2126414949476,37.7863308282747,44.2329503832281
14,17.2,0.782642453530776,8.20723526009055,0.415494175757798,33.4607968298431,40.8339617178162,34.2342913339376,41.6091634511887,34.2529089956265,41.6277820648106
13.8,17.4,0.873478628271711,8.19073600758152,0.465029656904118,31.8092327996481,39.8008538134448,32.5528948794599,40.5463627050722,32.570796896805,40.56426575218
13.6,17.4,0.922775558211835,8.18446807199593,0.484188501019924,30.0549996837631,38.1251284257273,30.7576498754841,38.8296206884234,30.7745646224656,38.8465364624338
13.6,17.6,0.96375657526194,8.23818048779731,0.503139726533659,30.133700534346,38.659914859908,30.8461087628893,39.3742891327328,30.8632607205494,39.3914421866381
13.4,17.8,1.05151401679057,8.23331982259486,0.540073962395326,28.454180818547,37.4317999965858,29.1343701701292,38.114054475121,29.1507486287299,38.1304340852143
13.2,17.8,1.0927705205956,8.21052931214305,0.551240355866107,26.7907283505322,35.7406883850749,27.4311533267028,36.3831463240581,27.4465742884316,36.3985684192454
13.2,18,1.12301054437501,8.23891055005669,0.570575680952514,26.7882685252551,36.1363369860961,27.4356938158284,36.7859069197371,27.4512854374262,36.8014997371646
13,18.2,1.20597971296792,8.24073485153662,0.601195010742872,25.1510140182325,34.7920638772967,25.7655063932232,35.4087617359524,25.7803068987218,35.4235634712046
12.8,18.2,1.25095059689215,8.185241368508,0.615433534112407,23.6088601866337,33.1295665167893,24.1856744832785,33.7085308848083,24.1995674842605,33.7224250845412
12.6,18.4,1.32413266068335,8.19571952323686,0.643780286212282,22.0807353375724,31.7811153036714,22.6260484237513,32.3286119084632,22.6391844616357,32.3417491637465
12.6,18.6,1.35912425717289,8.23083734711419,0.655428054677233,22.0099511622825,32.0229979617716,22.5593389055476,32.5746615044707,22.5725748781106,32.5878987459941
12.2,19,1.49341763048592,8.23042748093659,0.700118586265712,19.1022740325939,29.2380106330455,19.5892090049211,29.7272322750061,19.6009435076689,29.738968052775
12,19.2,1.55291195575714,8.22662004271037,0.716315519814697,17.7489709404556,27.8668676808584,18.20612114167,28.3262912767993,18.2171393518104,28.3373107545586
11.8,19.4,1.60541338760394,8.1839205567153,0.736019631074329,16.4661747579824,26.5210286473839,16.8946611700005,26.9517646007387,16.9049899160489,26.9620946011053
11.6,19.8,1.67888515584162,8.2050933467316,0.758111158312508,15.1551765861267,25.2994596527925,15.5576167855121,25.7041798751374,15.567320292262,25.7138846533129
11.4,19.8,1.71056811905454,8.18859150294881,0.761183506364199,14.1145977658324,23.929271545365,14.4894057498566,24.3062549901231,14.4984429976476,24.3152934509252
11.4,20,1.73348285488177,8.21015320491196,0.77043082350949,14.0171326268116,24.0059343264829,14.3930896302097,24.3841255221439,14.4021558018771,24.3931929396796
11.4,20.2,1.74461034154429,8.22077156747517,0.774071555085796,13.9187424191171,24.0779289488653,14.2957750226391,24.4572543529245,14.3048683550091,24.4663489639571
11.2,20.4,1.79845778158064,8.20649692910224,0.785922345697088,12.8555637022304,22.8148341746091,13.2072308067493,23.168737342831,13.2157135105162,23.1772212936189
11,20.6,1.8287682111038,8.1841281854504,0.791930888380179,11.8622105783333,21.5991744069103,12.1898758159715,21.9290139777985,12.1977806238413,21.9369199982627
11,20.8,1.85590726185187,8.18416119437231,0.801316285708712,11.7717445904155,21.6450850309933,12.1000611093,21.9756257000003,12.1079826941033,21.983548525289
11,21.2,1.88788805072007,8.24760938903746,0.807405946741195,11.5911331706856,21.7284861228296,11.9206240180838,22.0603004044214,11.9285760748757,22.0682537573
10.8,21.4,1.92256068182438,8.21427933369007,0.817279546192722,10.68033726162,20.5383752503183,10.9868029406937,20.847087057223,10.9942002937563,20.854485663248
10.6,21.8,1.96753054578282,8.19916935495282,0.82649599949532,9.75505337785979,19.4268157917232,10.040208714576,19.7141797788344,10.0470935373791,19.7210658338014
10.6,22.2,1.99709791854739,8.23971440315285,0.834041344124403,9.59890905182458,19.4730222128247,9.88466397032048,19.7610696913295,9.89156512447724,19.767972124686
10.4,22.4,2.02228902472008,8.19409352766548,0.83727905917124,8.82997650411023,18.3753934966451,9.09521822901422,18.6428368904776,9.10162483816433,18.6492447281116
10.4,22.8,2.04895407248286,8.21295436136466,0.844877152110971,8.68757481007882,18.4085676740142,8.95322227906888,18.676493899117,8.95964041342883,18.6829133051967
10.2,23.4,2.08650341460714,8.19227099369581,0.852669615306124,7.85738884988472,17.3823180191805,8.10401470084789,17.6311964722061,8.10997566903377,17.6371586977357
10.2,23.6,2.10123734004359,8.23759583301126,0.855344140778066,7.79405372205391,17.3930812035279,8.04079833833557,17.6421137628509,8.04676297851137,17.6480796802087
10,24.4,2.14432578518798,8.2369900116049,0.863306564681866,6.98992519191442,16.4129179969809,7.21878064883057,16.6440545245173,7.22431582232197,16.6495909716886
9.8,25.2,2.17594117676529,8.18221668935386,0.870005394581941,6.26795403918736,15.4730336956272,6.47997217553303,15.6873124695303,6.48510287219822,15.6924444287973
9.8,25.6,2.19083133145796,8.18497429002641,0.874713775352875,6.17066444649928,15.4817870086559,6.38274418964812,15.6961870030786,6.38787775601273,15.7013218655672
9.6,26.8,2.22617090547799,8.19397141536725,0.880525710796199,5.45173850420066,14.5868636788075,5.64801097086335,14.7854746075607,5.65276573861581,14.7902306821813
9.6,27,2.2323327550831,8.19497913794437,0.882875904087175,5.41089685433327,14.5891908072213,5.60717364986118,14.7878334215476,5.61192916097402,14.7925902549329
9.6,27.4,2.24745670297155,8.23112469008577,0.885138288994306,5.33082113380095,14.5934120106221,5.52710075126417,14.7921120997522,5.53185760792566,14.7968703094689
9.4,29.6,2.28739997765692,8.20916645715275,0.894136474126653,4.55417253535951,13.7413796500119,4.73555085631234,13.9252978267998,4.73995307355306,13.9297014650742
9.4,29.8,2.29427332514475,8.22433098708185,0.894982117975125,4.52270583101385,13.7421922205719,4.70406995867707,13.9261212730142,4.70847242216716,13.9305251716895
9.2,31.4,2.31147208069871,8.19199369375905,0.899194770683075,3.95938387849957,12.9269744256945,4.12684834677337,13.0970174342591,4.13091777304827,13.1010883042204
9.2,32.8,2.32872027831746,8.21517181863736,0.903889691603975,3.78405385220922,12.9292703970821,3.95138714245853,13.0993436071362,3.95545720047107,13.1034152001283
9,36.2,2.35044855903282,8.18013600244401,0.90983175764955,3.15295730944654,12.1567706114019,3.30717503901341,12.3139013273265,3.31093464440134,12.3176625669327
9,37.8,2.36480265870447,8.20762138979381,0.913402009030749,3.01313539753466,12.1572484547631,3.1671900363767,12.3143853469883,3.17094969343753,12.3181467344367
9,39.4,2.37272730482692,8.21195945330157,0.916050049565629,2.88462513408651,12.1575364830926,3.03851450889446,12.3146770981895,3.04227415892463,12.3184385747524
15.6,16,0.0887152025339374,8.27587196946708,0.0447731208747854,44.9343116955057,46.0534814150927,45.9027019002725,47.0221385254932,45.9259918005407,47.0454285746114
15,16.6,0.403058682068705,8.31192040304399,0.228738152203665,41.7435406610268,46.0620783507075,42.6757498505832,46.9953156992338,42.6981786466729,47.017745068715
14.8,16.8,0.497271901033253,8.29210350356968,0.278192662887903,40.3498108351409,45.6348763017937,41.2614312690665,46.5477537227799,41.2833676549065,46.5696908096258
14.6,16.8,0.559161780065413,8.25305318210208,0.305311423962996,38.4539336728218,44.0602674682576,39.3227206871443,44.9303723200071,39.3436263694324,44.951278737172
14.6,17,0.593861334148627,8.30550697923738,0.333483316493243,38.8304022556866,45.0128766422172,39.7178507001392,45.9017936781042,39.7392083074563,45.9231521044363
14.2,17.2,0.741322001424131,8.25949289560499,0.399492833806847,35.3060915019835,42.5112663864074,36.1222426507231,43.3291061764506,36.1418870384903,43.3487515058691
14.2,17.4,0.771925290043252,8.30879855440889,0.41954076411659,35.5176119679371,43.2573061838068,36.3479715502304,44.0894984287043,36.367960617911,44.1094885184377
14,17.4,0.83248264857665,8.30734788194951,0.441199745280787,33.6304155209913,41.5124899847606,34.4166546908959,42.3005730616729,34.4355816573759,42.3195010563861
13.6,17.8,1.01129034196117,8.30794162360478,0.51799459773816,30.1924554253684,39.1718389680932,30.9141977545665,39.8956727913075,30.9315767782629,39.9130529813009
13.4,18,1.09089854436827,8.29995621110855,0.560329111957459,28.4711376571284,37.8722003029185,29.1592349347626,38.5624817820647,29.1758060396168,38.579054104913
13.2,18.2,1.16266361438102,8.30709358692851,0.589788619677901,26.7715009187402,36.5130406909746,27.4255852136873,37.1693820746588,27.44133932,37.1851374396101
13,18.4,1.25803137418017,8.29174927670686,0.621227899799583,25.1077084075233,35.1125988620581,25.7277766247382,35.7349782818729,25.7427134377337,35.7499163836828
12.8,18.4,1.28281054395822,8.25845397073728,0.630907695175171,23.5549038546452,33.4159086494808,24.1366234960712,33.9998770640165,24.1506365308608,34.0138913526972
12.6,18.8,1.40177486182157,8.27893948499183,0.671172594073736,21.931479681185,32.2518723215128,22.4847178121075,32.8074787067995,22.4980483420454,32.8208105573656
12.4,18.8,1.42829380648577,8.25244227552396,0.681218025793764,20.5238654633973,30.6265758705387,21.0415954560371,31.1465938154155,21.0540704008771,31.159070035992
12.4,19,1.45909804840153,8.26731368494387,0.68882606533941,20.4350134928318,30.8188021621114,20.9559212599461,31.342083975647,20.9684744630881,31.3546385026467
12.4,19.2,1.48495944685286,8.31423488250897,0.701755125892637,20.3406617442294,31.0002756306843,20.8645646818314,31.526638737427,20.8771917629184,31.5392671905174
12.2,19.2,1.51788559133594,8.28435047004549,0.708863589224819,19.006776543069,29.3988856434295,19.4963233437049,29.8907991079538,19.5081223749831,29.9025994589728
12,19.4,1.5775520192663,8.2978493492967,0.722267350864562,17.6498618650628,28.0010744970272,18.1091504582595,28.4627106767,18.1202216967142,28.4737832242568
12,19.6,1.60624102477856,8.31679105916433,0.735881275520235,17.5476598715673,28.1274523653522,18.0089578650254,28.5911720577966,18.0200790360073,28.602294579327
11.8,19.6,1.62892798681976,8.25662621188895,0.738724906661355,16.3658732233616,26.632665260752,16.7961040504591,27.0652143377126,16.8064762407952,27.0755878207914
11.6,20,1.7062586003688,8.27036900556358,0.763909932503934,15.0540815848384,25.386508184096,15.4578508798786,25.7926209381957,15.4675877426309,25.8023591078625
11.4,20.4,1.77808649481096,8.25493554820577,0.781025915200299,13.8196143689921,24.1455214669907,14.1976533491936,24.5259117283847,14.206772179588,24.5350318701706
11.2,20.8,1.84375492542821,8.30010590823208,0.796844156450653,12.6652079703784,22.9228922818775,13.0184434193876,23.2784716449041,13.0269662453921,23.2869957783055
11.2,21,1.8592948434298,8.28945001560081,0.800577473035576,12.5698537128049,22.9719472982848,12.92379636535,23.328287601566,12.9323374029193,23.3368299766229
11,21.4,1.91353394119428,8.28467324356087,0.815798760036478,11.5011700583785,21.7663125271209,11.83118908173,22.0987044532431,11.8391549565401,22.1066716518513
10.8,21.8,1.95512602048358,8.26206748173735,0.824443437586614,10.5118867407313,20.5985381767993,10.8191655595588,20.9081542911537,10.8265845342241,20.9155745698662
10.6,22.4,2.01859026159342,8.29594018824491,0.836998459805166,9.52177782710816,19.4939514219095,9.80780050935229,19.7823084879985,9.81470905865337,19.7892183399502
10.6,22.8,2.03684022223886,8.27956709315093,0.844340971541963,9.36954462195316,19.5319076858882,9.65604536127481,19.8208262059731,9.66296731782942,19.8277495119526
10.4,23,2.06492059847325,8.2774225291538,0.845984718869304,8.61743147999834,18.4235882464439,8.88325912935124,18.6917330874293,8.88968248009773,18.6981577314589
10.4,23.2,2.07207810953129,8.2749980544421,0.849906548899699,8.54801294697295,18.4376523409701,8.81400692483348,18.7060018768466,8.82043515845992,18.7124314252846
10.2,23.8,2.11531480925053,8.26711156824607,0.858062283758085,7.73144693490072,17.403157946067,7.97830054381678,17.6523347832758,7.98426862055704,17.6583041570088
10.2,24,2.12125300440357,8.27054429322875,0.858920794553537,7.66957139831682,17.4125921317255,7.91652485360738,17.661904046749,7.92249614653834,17.6678766564568
10,24.8,2.16447132109931,8.27107728656662,0.867840514874218,6.87963338675698,16.4259912047151,7.10860813886077,16.6573118369818,7.11414768582265,16.6628526940406
10,25,2.16855963265612,8.25698132702112,0.871269433391992,6.8255246781449,16.4319097395353,7.05455043417016,16.6633137201491,7.06009195940759,16.6688565736631
10,25.2,2.1821250814251,8.28827447124545,0.871260749411679,6.77210144762414,16.4374512817388,7.00117293679164,16.6689333016642,7.00671631315472,16.6744780244653
9.8,26,2.21036924489655,8.25552507561851,0.87595279093434,6.07589101497115,15.4894616646126,6.28801754783677,15.7039679417398,6.2931536261971,15.7091053496906
9.8,26.4,2.22470968287608,8.27373096989729,0.880138735703965,5.98357729454735,15.4961916821574,6.19573764712139,15.7107911601356,6.20087592421895,15.7159308002392
